node_id,lon,lat,node_type,degree,source,year_basis,plant_id,plant_index,storage_hub_id,storage_hub_index,province
node_00225,126.098369,47.356803,corridor_junction,5,data/油气管道源数据矢量化/gas_pipelines.shp,static_source_layer,,,,,
node_00226,127.316653,49.945656,corridor_junction,2,data/油气管道源数据矢量化/gas_pipelines.shp,static_source_layer,,,,,
node_00227,130.793331,44.275686,corridor_junction,8,data/油气管道源数据矢量化/gas_pipelines.shp,static_source_layer,,,,,
node_00228,119.69716297777778,26.37928888888889,plant,1,inputs/plants_unit.csv,2025,P0001,1,,,Fujian
node_00229,112.5059534875,39.44562280625,plant,1,inputs/plants_unit.csv,2025,P0002,2,,,Shanxi
node_00230,106.56065670588237,29.095265411764704,plant,1,inputs/plants_unit.csv,2025,P0003,3,,,Chongqing
node_00231,107.40690754545452,40.72295445454545,plant,1,inputs/plants_unit.csv,2025,P0004,4,,,Inner Mongolia
node_00232,104.9672844,28.61919437777778,plant,1,inputs/plants_unit.csv,2025,P0005,5,,,Sichuan
node_00233,118.25929270666668,39.741398106666665,plant,1,inputs/plants_unit.csv,2025,P0006,6,,,Hebei
node_00234,118.36966382222224,39.17751832222221,plant,1,inputs/plants_unit.csv,2025,P0007,7,,,Hebei
node_00235,122.11088608695654,37.34379926086956,plant,1,inputs/plants_unit.csv,2025,P0008,8,,,Shandong
node_00236,109.97652060625,40.5446828,plant,1,inputs/plants_unit.csv,2025,P0009,9,,,Inner Mongolia
node_00237,104.82352106666669,27.534283966666663,plant,1,inputs/plants_unit.csv,2025,P0010,10,,,Yunnan
node_00238,113.01274548571428,22.019859071428574,plant,1,inputs/plants_unit.csv,2025,P0011,11,,,Guangdong
node_00239,123.77717060769234,42.46554086923077,plant,1,inputs/plants_unit.csv,2025,P0012,12,,,Liaoning
node_00240,113.16431352926828,40.1414594,plant,1,inputs/plants_unit.csv,2025,P0013,13,,,Shanxi
node_00241,112.024739125,22.974058575,plant,1,inputs/plants_unit.csv,2025,P0014,14,,,Guangdong
node_00242,113.088394,26.08946423333333,plant,1,inputs/plants_unit.csv,2025,P0015,15,,,Hunan
node_00243,113.8259234888889,30.660474866666668,plant,1,inputs/plants_unit.csv,2025,P0016,16,,,Hubei
node_00244,120.33350572000002,34.11185295999999,plant,1,inputs/plants_unit.csv,2025,P0017,17,,,Jiangsu
node_00245,129.9301436,42.9040347,plant,1,inputs/plants_unit.csv,2025,P0018,18,,,Jilin
node_00246,111.5750416714286,27.544403028571427,plant,1,inputs/plants_unit.csv,2025,P0019,19,,,Hunan
node_00247,121.14102242857142,30.68855748571428,plant,1,inputs/plants_unit.csv,2025,P0020,20,,,Zhejiang
node_00248,116.69009585,35.4451589,plant,1,inputs/plants_unit.csv,2025,P0021,21,,,Shandong
node_00249,120.11881293333334,35.99860965,plant,1,inputs/plants_unit.csv,2025,P0022,22,,,Shandong
node_00250,113.21201491428567,33.7993222857143,plant,1,inputs/plants_unit.csv,2025,P0023,23,,,Henan
node_00251,107.31146671428574,29.655601142857147,plant,1,inputs/plants_unit.csv,2025,P0024,24,,,Chongqing
node_00252,125.24796920000004,43.81222732,plant,1,inputs/plants_unit.csv,2025,P0025,25,,,Jilin
node_00253,108.65169856666664,18.879123466666663,plant,1,inputs/plants_unit.csv,2025,P0026,26,,,Hainan
node_00254,116.036756325,36.48592403125,plant,1,inputs/plants_unit.csv,2025,P0027,27,,,Shandong
node_00255,113.13893942,27.64443306,plant,1,inputs/plants_unit.csv,2025,P0028,28,,,Hunan
node_00256,127.02565466666664,44.58916933333334,plant,1,inputs/plants_unit.csv,2025,P0029,29,,,Jilin
node_00257,126.50366462499998,43.90009873333333,plant,1,inputs/plants_unit.csv,2025,P0030,30,,,Jilin
node_00258,111.5960795,36.44789901666667,plant,1,inputs/plants_unit.csv,2025,P0031,31,,,Shanxi
node_00259,114.94455282857145,35.69333081428572,plant,1,inputs/plants_unit.csv,2025,P0032,32,,,Henan
node_00260,112.2235970526316,34.61218205263158,plant,1,inputs/plants_unit.csv,2025,P0033,33,,,Henan
node_00261,116.80496215,36.2049641,plant,1,inputs/plants_unit.csv,2025,P0034,34,,,Shandong
node_00262,117.78143773571428,30.986382207142857,plant,1,inputs/plants_unit.csv,2025,P0035,35,,,Anhui
node_00263,121.25921157285715,31.52313884714286,plant,1,inputs/plants_unit.csv,2025,P0036,36,,,Jiangsu
node_00264,111.63531936666668,40.73734619444445,plant,1,inputs/plants_unit.csv,2025,P0037,37,,,Inner Mongolia
node_00265,106.77105626666668,30.466155083333334,plant,1,inputs/plants_unit.csv,2025,P0038,38,,,Sichuan
node_00266,123.69026015555556,47.216015733333336,plant,1,inputs/plants_unit.csv,2025,P0039,39,,,Heilongjiang
node_00267,112.39579644705884,37.87612592941177,plant,1,inputs/plants_unit.csv,2025,P0040,40,,,Shanxi
node_00268,115.42118525333336,38.861997093333336,plant,1,inputs/plants_unit.csv,2025,P0041,41,,,Hebei
node_00269,117.7747333,36.10888457777778,plant,1,inputs/plants_unit.csv,2025,P0042,42,,,Shandong
node_00270,116.754942764,33.761710992,plant,1,inputs/plants_unit.csv,2025,P0043,43,,,Anhui
node_00271,124.97499467692306,46.49802851538463,plant,1,inputs/plants_unit.csv,2025,P0044,44,,,Heilongjiang
node_00272,112.67363529032258,35.190280632258066,plant,1,inputs/plants_unit.csv,2025,P0045,45,,,Henan
node_00273,121.86577418444443,30.01492672666668,plant,1,inputs/plants_unit.csv,2025,P0046,46,,,Zhejiang
node_00274,120.95330144285712,41.001320185714285,plant,1,inputs/plants_unit.csv,2025,P0047,47,,,Liaoning
node_00275,111.1116265,38.213208,plant,1,inputs/plants_unit.csv,2025,P0048,48,,,Shanxi
node_00276,88.9060775,42.808315,plant,1,inputs/plants_unit.csv,2025,P0049,49,,,Xinjiang
node_00277,115.4996139,34.5444303,plant,1,inputs/plants_unit.csv,2025,P0050,50,,,Henan
node_00278,114.29729676999996,38.11601805999999,plant,1,inputs/plants_unit.csv,2025,P0051,51,,,Hebei
node_00279,120.36732789473685,31.886977849122808,plant,1,inputs/plants_unit.csv,2025,P0052,52,,,Jiangsu
node_00280,130.88350004444445,45.52289057777777,plant,1,inputs/plants_unit.csv,2025,P0053,53,,,Heilongjiang
node_00281,114.86662302857142,40.658597571428565,plant,1,inputs/plants_unit.csv,2025,P0054,54,,,Hebei
node_00282,110.291820675,34.722310675,plant,1,inputs/plants_unit.csv,2025,P0055,55,,,Shanxi
node_00283,114.6474855,25.235139166666663,plant,1,inputs/plants_unit.csv,2025,P0056,56,,,Jiangxi
node_00284,103.63660057777776,36.10173662222222,plant,1,inputs/plants_unit.csv,2025,P0057,57,,,Gansu
node_00285,119.50311133333334,34.54334577777778,plant,1,inputs/plants_unit.csv,2025,P0058,58,,,Jiangsu
node_00286,111.26340109523812,39.86658994761905,plant,1,inputs/plants_unit.csv,2025,P0059,59,,,Inner Mongolia
node_00287,119.34751615999998,35.25980932000001,plant,1,inputs/plants_unit.csv,2025,P0060,60,,,Shandong
node_00288,118.8704271357143,36.916450514285714,plant,1,inputs/plants_unit.csv,2025,P0061,61,,,Shandong
node_00289,86.38826449999999,41.9057335,plant,1,inputs/plants_unit.csv,2025,P0062,62,,,Xinjiang
node_00290,105.99086423333333,38.5674425,plant,1,inputs/plants_unit.csv,2025,P0063,63,,,Ningxia
node_00291,116.30790365,37.390696166666665,plant,1,inputs/plants_unit.csv,2025,P0064,64,,,Shandong
node_00292,84.88765941000001,44.51353533,plant,1,inputs/plants_unit.csv,2025,P0065,65,,,Xinjiang
node_00293,119.05258655555556,25.21517051111111,plant,1,inputs/plants_unit.csv,2025,P0066,66,,,Fujian
node_00294,119.67226051428575,39.97792042857143,plant,1,inputs/plants_unit.csv,2025,P0067,67,,,Hebei
node_00295,120.60543628,27.43325004,plant,1,inputs/plants_unit.csv,2025,P0068,68,,,Zhejiang
node_00296,109.10067892,34.81815216,plant,1,inputs/plants_unit.csv,2025,P0069,69,,,Shaanxi
node_00297,115.56860472222225,35.294208722222216,plant,1,inputs/plants_unit.csv,2025,P0070,70,,,Shandong
node_00298,104.54053204,26.182950060000003,plant,1,inputs/plants_unit.csv,2025,P0071,71,,,Guizhou
node_00299,131.41872039999998,46.6215169,plant,1,inputs/plants_unit.csv,2025,P0072,72,,,Heilongjiang
node_00300,123.4034578352941,41.25218117647059,plant,1,inputs/plants_unit.csv,2025,P0073,73,,,Liaoning
node_00301,110.42589608333331,39.17701975,plant,1,inputs/plants_unit.csv,2025,P0074,74,,,Shaanxi
node_00302,114.316042,33.5464985,plant,1,inputs/plants_unit.csv,2025,P0075,75,,,Henan
node_00303,109.2172239,23.73486028181818,plant,1,inputs/plants_unit.csv,2025,P0076,76,,,Guangxi
node_00304,93.31052133333334,42.51244766666667,plant,1,inputs/plants_unit.csv,2025,P0077,77,,,Xinjiang
node_00305,126.63870604615386,45.738477292307685,plant,1,inputs/plants_unit.csv,2025,P0078,78,,,Heilongjiang
node_00306,108.5689820142857,21.687818557142855,plant,1,inputs/plants_unit.csv,2025,P0079,79,,,Guangxi
node_00307,117.27766755263158,34.90857122631579,plant,1,inputs/plants_unit.csv,2025,P0080,80,,,Shandong
node_00308,103.91035866666664,36.588604333333336,plant,1,inputs/plants_unit.csv,2025,P0081,81,,,Gansu
node_00309,121.61303683333335,41.93595583333334,plant,1,inputs/plants_unit.csv,2025,P0082,82,,,Liaoning
node_00310,111.14797504615385,39.20309480769231,plant,1,inputs/plants_unit.csv,2025,P0083,83,,,Shaanxi
node_00311,109.748516175,35.0326723,plant,1,inputs/plants_unit.csv,2025,P0084,84,,,Shaanxi
node_00312,117.38812471428572,34.37115052380951,plant,1,inputs/plants_unit.csv,2025,P0085,85,,,Jiangsu
node_00313,110.0859333375,38.66187655,plant,1,inputs/plants_unit.csv,2025,P0086,86,,,Shaanxi
node_00314,117.62799128888888,39.96386984444444,plant,1,inputs/plants_unit.csv,2025,P0087,87,,,Hebei
node_00315,119.906331,31.112822777777776,plant,1,inputs/plants_unit.csv,2025,P0088,88,,,Zhejiang
node_00316,106.63083476923076,38.09433597948717,plant,1,inputs/plants_unit.csv,2025,P0089,89,,,Ningxia
node_00317,113.5348139151515,22.942231745454546,plant,1,inputs/plants_unit.csv,2025,P0090,90,,,Guangdong
node_00318,113.56754175384616,24.69749064615385,plant,1,inputs/plants_unit.csv,2025,P0091,91,,,Guangdong
node_00319,114.79901501111112,27.92697431111111,plant,1,inputs/plants_unit.csv,2025,P0092,92,,,Jiangxi
node_00320,113.08135288,29.48292738,plant,1,inputs/plants_unit.csv,2025,P0093,93,,,Hunan
node_00321,117.65712922941177,23.87389818235294,plant,1,inputs/plants_unit.csv,2025,P0094,94,,,Fujian
node_00322,117.48208799999998,31.780410714285715,plant,1,inputs/plants_unit.csv,2025,P0095,95,,,Anhui
node_00323,116.39166080000004,24.39771004,plant,1,inputs/plants_unit.csv,2025,P0096,96,,,Guangdong
node_00324,104.7610385,36.7300795,plant,1,inputs/plants_unit.csv,2025,P0097,97,,,Gansu
node_00325,89.16161844384615,44.78648652673076,plant,1,inputs/plants_unit.csv,2025,P0098,98,,,Xinjiang
node_00326,105.03624913333331,29.5345342,plant,1,inputs/plants_unit.csv,2025,P0099,99,,,Sichuan
node_00327,117.10249263333333,28.3432053,plant,1,inputs/plants_unit.csv,2025,P0100,100,,,Jiangxi
node_00328,101.65731172727271,36.79799763636363,plant,1,inputs/plants_unit.csv,2025,P0101,101,,,Qinghai
node_00329,111.3662008,29.594144733333334,plant,1,inputs/plants_unit.csv,2025,P0102,102,,,Hunan
node_00330,109.88846628571426,39.71318328571429,plant,1,inputs/plants_unit.csv,2025,P0103,103,,,Inner Mongolia
node_00331,118.61048795,44.8662699,plant,1,inputs/plants_unit.csv,2025,P0104,104,,,Inner Mongolia
node_00332,124.23231075,39.97204075,plant,1,inputs/plants_unit.csv,2025,P0105,105,,,Liaoning
node_00333,114.611121304,30.616741076000004,plant,1,inputs/plants_unit.csv,2025,P0106,106,,,Hubei
node_00334,121.7068036210526,39.02835461052631,plant,1,inputs/plants_unit.csv,2025,P0107,107,,,Liaoning
node_00335,110.43623373846152,21.178269200000003,plant,1,inputs/plants_unit.csv,2025,P0108,108,,,Guangdong
node_00336,107.89730960769232,35.14298256153846,plant,1,inputs/plants_unit.csv,2025,P0109,109,,,Shaanxi
node_00337,104.76878606666668,25.310301483333333,plant,1,inputs/plants_unit.csv,2025,P0110,110,,,Guizhou
node_00338,109.99253175,22.4336885,plant,1,inputs/plants_unit.csv,2025,P0111,111,,,Guangxi
node_00339,115.7273668,22.7571696,plant,1,inputs/plants_unit.csv,2025,P0112,112,,,Guangdong
node_00340,116.21173066666664,42.22019666666666,plant,1,inputs/plants_unit.csv,2025,P0113,113,,,Inner Mongolia
node_00341,109.61024596666668,21.59652003333333,plant,1,inputs/plants_unit.csv,2025,P0114,114,,,Guangxi
node_00342,118.2819026,34.988247133333324,plant,1,inputs/plants_unit.csv,2025,P0115,115,,,Shandong
node_00343,122.04982786666666,41.17928143333334,plant,1,inputs/plants_unit.csv,2025,P0116,116,,,Liaoning
node_00344,112.59986043333332,33.21598703333334,plant,1,inputs/plants_unit.csv,2025,P0117,117,,,Henan
node_00345,123.71805184166664,41.817224116666665,plant,1,inputs/plants_unit.csv,2025,P0118,118,,,Liaoning
node_00346,105.02177205882354,26.63320383529412,plant,1,inputs/plants_unit.csv,2025,P0119,119,,,Guizhou
node_00347,119.81555575,48.5947915,plant,1,inputs/plants_unit.csv,2025,P0120,120,,,Inner Mongolia
node_00348,114.86316415,22.7171561,plant,1,inputs/plants_unit.csv,2025,P0121,121,,,Guangdong
node_00349,109.62005655238094,38.22282690476191,plant,1,inputs/plants_unit.csv,2025,P0122,122,,,Shaanxi
node_00350,114.46096423333331,36.70211735555555,plant,1,inputs/plants_unit.csv,2025,P0123,123,,,Hebei
node_00351,113.31786984347823,34.562298121739126,plant,1,inputs/plants_unit.csv,2025,P0124,124,,,Henan
node_00352,87.58797759459459,44.02529907567568,plant,1,inputs/plants_unit.csv,2025,P0125,125,,,Xinjiang
node_00353,119.5260382647059,32.21680167647058,plant,1,inputs/plants_unit.csv,2025,P0126,126,,,Jiangsu
node_00354,117.81527714285714,40.78629914285714,plant,1,inputs/plants_unit.csv,2025,P0127,127,,,Hebei
node_00355,79.94897945,37.21687335,plant,1,inputs/plants_unit.csv,2025,P0128,128,,,Xinjiang
node_00356,106.8149754842105,39.44216274385965,plant,1,inputs/plants_unit.csv,2025,P0129,129,,,Inner Mongolia
node_00357,116.8487413,39.9527554,plant,1,inputs/plants_unit.csv,2025,P0130,130,,,Hebei
node_00358,121.01437992352942,28.09249827647059,plant,1,inputs/plants_unit.csv,2025,P0131,131,,,Zhejiang
node_00359,122.82737375,45.5797501,plant,1,inputs/plants_unit.csv,2025,P0132,132,,,Jilin
node_00360,116.06149366666666,32.906693999999995,plant,1,inputs/plants_unit.csv,2025,P0133,133,,,Anhui
node_00361,111.00816366153846,37.48729852307692,plant,1,inputs/plants_unit.csv,2025,P0134,134,,,Shanxi
node_00362,120.3721705,41.560774,plant,1,inputs/plants_unit.csv,2025,P0135,135,,,Liaoning
node_00363,122.04553733333334,46.07332433333334,plant,1,inputs/plants_unit.csv,2025,P0136,136,,,Inner Mongolia
node_00364,89.43194749999999,44.005311000000006,plant,1,inputs/plants_unit.csv,2025,P0137,137,,,Xinjiang
node_00365,126.1607947,41.841904666666665,plant,1,inputs/plants_unit.csv,2025,P0138,138,,,Jilin
node_00366,129.6441606666667,44.627998,plant,1,inputs/plants_unit.csv,2025,P0139,139,,,Heilongjiang
node_00367,111.54342933333332,21.508771,plant,1,inputs/plants_unit.csv,2025,P0140,140,,,Guangdong
node_00368,120.34899307142857,37.63422128571428,plant,1,inputs/plants_unit.csv,2025,P0141,141,,,Shandong
node_00369,121.67171711111112,32.064600444444444,plant,1,inputs/plants_unit.csv,2025,P0142,142,,,Jiangsu
node_00370,103.20416861428572,23.831920442857147,plant,1,inputs/plants_unit.csv,2025,P0143,143,,,Yunnan
node_00371,113.53523736363633,37.83865712727273,plant,1,inputs/plants_unit.csv,2025,P0144,144,,,Shanxi
node_00372,122.111451375,40.336695375000005,plant,1,inputs/plants_unit.csv,2025,P0145,145,,,Liaoning
node_00373,110.60157317,35.60675549,plant,1,inputs/plants_unit.csv,2025,P0146,146,,,Shanxi
node_00374,112.9491444,40.9942226,plant,1,inputs/plants_unit.csv,2025,P0147,147,,,Inner Mongolia
node_00375,121.17031739999996,37.58648391999999,plant,1,inputs/plants_unit.csv,2025,P0148,148,,,Shandong
node_00376,109.11732799999996,35.73940914285714,plant,1,inputs/plants_unit.csv,2025,P0149,149,,,Shaanxi
node_00377,107.028961,27.13609633333333,plant,1,inputs/plants_unit.csv,2025,P0150,150,,,Guizhou
node_00378,117.24917,36.84487961052631,plant,1,inputs/plants_unit.csv,2025,P0151,151,,,Shandong
node_00379,110.8766253,21.674481614285718,plant,1,inputs/plants_unit.csv,2025,P0152,152,,,Guangdong
node_00380,130.29474041818182,47.05959753636363,plant,1,inputs/plants_unit.csv,2025,P0153,153,,,Heilongjiang
node_00381,117.49515763809524,38.89308288571428,plant,1,inputs/plants_unit.csv,2025,P0154,154,,,Tianjin
node_00382,113.0482917,36.9563088,plant,1,inputs/plants_unit.csv,2025,P0155,155,,,Shanxi
node_00383,102.3335597,25.0149171,plant,1,inputs/plants_unit.csv,2025,P0156,156,,,Yunnan
node_00384,105.61257831999998,26.32126902000001,plant,1,inputs/plants_unit.csv,2025,P0157,157,,,Guizhou
node_00385,106.45162566666669,23.29812266666666,plant,1,inputs/plants_unit.csv,2025,P0158,158,,,Guangxi
node_00386,118.63520546666663,24.687213566666667,plant,1,inputs/plants_unit.csv,2025,P0159,159,,,Fujian
node_00387,112.36138973333333,30.151720266666665,plant,1,inputs/plants_unit.csv,2025,P0160,160,,,Hubei
node_00388,118.8811483,28.9022094,plant,1,inputs/plants_unit.csv,2025,P0161,161,,,Zhejiang
node_00389,117.7606535,35.409393550000004,plant,1,inputs/plants_unit.csv,2025,P0162,162,,,Shandong
node_00390,116.90355235,39.31496365,plant,1,inputs/plants_unit.csv,2025,P0163,163,,,Hebei
node_00391,112.9124966,28.5953512,plant,1,inputs/plants_unit.csv,2025,P0164,164,,,Hunan
node_00392,113.6907271,36.5985437,plant,1,inputs/plants_unit.csv,2025,P0165,165,,,Hebei
node_00393,106.9209267,23.73388806,plant,1,inputs/plants_unit.csv,2025,P0166,166,,,Guangxi
node_00394,117.967045252,36.863153202,plant,1,inputs/plants_unit.csv,2025,P0167,167,,,Shandong
node_00395,82.08918665,44.86349865,plant,1,inputs/plants_unit.csv,2025,P0168,168,,,Xinjiang
node_00396,105.49295496666667,27.159312466666663,plant,1,inputs/plants_unit.csv,2025,P0169,169,,,Guizhou
node_00397,118.63321123,37.40831771999999,plant,1,inputs/plants_unit.csv,2025,P0170,170,,,Shandong
node_00398,108.8980685142857,34.31278957142858,plant,1,inputs/plants_unit.csv,2025,P0171,171,,,Shaanxi
node_00399,104.81546613333336,31.82574306666667,plant,1,inputs/plants_unit.csv,2025,P0172,172,,,Sichuan
node_00400,105.9749642,37.94774005,plant,1,inputs/plants_unit.csv,2025,P0173,173,,,Ningxia
node_00401,113.02755668571427,36.34547512380952,plant,1,inputs/plants_unit.csv,2025,P0174,174,,,Shanxi
node_00402,108.8925723,27.2103544,plant,1,inputs/plants_unit.csv,2025,P0175,175,,,Guizhou
node_00403,112.16024828,31.92788278,plant,1,inputs/plants_unit.csv,2025,P0176,176,,,Hubei
node_00404,123.4633255,43.5282178,plant,1,inputs/plants_unit.csv,2025,P0177,177,,,Jilin
node_00405,109.52639,36.7187265,plant,1,inputs/plants_unit.csv,2025,P0178,178,,,Shaanxi
node_00406,118.0379032625,24.419180087500003,plant,1,inputs/plants_unit.csv,2025,P0179,179,,,Fujian
node_00407,117.568398,49.461172000000005,plant,1,inputs/plants_unit.csv,2025,P0180,180,,,Inner Mongolia
node_00408,81.232426,43.9809660952381,plant,1,inputs/plants_unit.csv,2025,P0181,181,,,Xinjiang
node_00409,116.15259249090909,29.75556527272727,plant,1,inputs/plants_unit.csv,2025,P0182,182,,,Jiangxi
node_00410,87.7296623,47.28983,plant,1,inputs/plants_unit.csv,2025,P0183,183,,,Xinjiang
node_00411,117.83290064347824,37.425986234782606,plant,1,inputs/plants_unit.csv,2025,P0184,184,,,Shandong
node_00412,106.9379912,28.00455835,plant,1,inputs/plants_unit.csv,2025,P0185,185,,,Guizhou
node_00413,105.39427115384616,37.59225300000001,plant,1,inputs/plants_unit.csv,2025,P0186,186,,,Ningxia
node_00414,121.331659,43.585098,plant,1,inputs/plants_unit.csv,2025,P0187,187,,,Inner Mongolia
node_00415,92.926001,44.53792,plant,1,inputs/plants_unit.csv,2025,P0188,188,,,Xinjiang
node_00416,103.0278556,24.9631234,plant,1,inputs/plants_unit.csv,2025,P0189,189,,,Yunnan
node_00417,119.00320116666668,33.51324183333334,plant,1,inputs/plants_unit.csv,2025,P0190,190,,,Jiangsu
node_00418,111.492692,26.56672,plant,1,inputs/plants_unit.csv,2025,P0191,191,,,Hunan
node_00419,108.98365166666666,37.822902,plant,1,inputs/plants_unit.csv,2025,P0192,192,,,Shaanxi
node_00420,108.93004633333334,22.806623733333332,plant,1,inputs/plants_unit.csv,2025,P0193,193,,,Guangxi
node_00421,106.141932,33.346156,plant,1,inputs/plants_unit.csv,2025,P0194,194,,,Shaanxi
node_00422,107.491416,31.324767,plant,1,inputs/plants_unit.csv,2025,P0195,195,,,Sichuan
node_00423,94.9857948,43.7063773,plant,1,inputs/plants_unit.csv,2025,P0196,196,,,Xinjiang
node_00424,117.4607848,27.3866923,plant,1,inputs/plants_unit.csv,2025,P0197,197,,,Fujian
node_00425,105.1007823,34.7548032,plant,1,inputs/plants_unit.csv,2025,P0198,198,,,Gansu
node_00426,116.786405,43.063974,plant,1,inputs/plants_unit.csv,2025,P0199,199,,,Inner Mongolia
node_00427,76.0498524,39.4815702,plant,1,inputs/plants_unit.csv,2025,P0200,200,,,Xinjiang
node_00428,127.035146,46.658416,plant,1,inputs/plants_unit.csv,2025,P0201,201,,,Heilongjiang
node_00429,115.02031085,27.04720645,plant,1,inputs/plants_unit.csv,2025,P0202,202,,,Jiangxi
node_00430,119.7869442,49.2971288,plant,1,inputs/plants_unit.csv,2025,P0203,203,,,Inner Mongolia
node_00431,128.750564,47.738549,plant,1,inputs/plants_unit.csv,2025,P0204,204,,,Heilongjiang
node_00432,108.767778,40.651111,plant,1,inputs/plants_unit.csv,2025,P0205,205,,,Inner Mongolia
node_00433,110.737906,32.683566,plant,1,inputs/plants_unit.csv,2025,P0206,206,,,Hubei
node_00434,86.14399902857143,44.38875934285716,plant,1,inputs/plants_unit.csv,2025,P0207,207,,,Xinjiang
node_00435,101.504877,26.600634,plant,1,inputs/plants_unit.csv,2025,P0208,208,,,Sichuan
node_00436,119.5068449,29.1866175,plant,1,inputs/plants_unit.csv,2025,P0209,209,,,Zhejiang
node_00437,118.865,30.86956,plant,1,inputs/plants_unit.csv,2025,P0210,210,,,Anhui
node_00438,114.4450842,34.8060821,plant,1,inputs/plants_unit.csv,2025,P0211,211,,,Henan
node_00439,100.462929,39.071222,plant,1,inputs/plants_unit.csv,2025,P0212,212,,,Gansu
node_00440,115.22746642857145,30.139824142857144,plant,1,inputs/plants_unit.csv,2025,P0213,213,,,Hubei
node_00441,81.22118188571429,40.57628974285715,plant,1,inputs/plants_unit.csv,2025,P0214,214,,,Xinjiang
node_00442,115.6012217,37.7526565,plant,1,inputs/plants_unit.csv,2025,P0215,215,,,Hebei
node_00443,126.5290168,48.2323268,plant,1,inputs/plants_unit.csv,2025,P0216,216,,,Heilongjiang
node_00444,109.18408,19.772636,plant,1,inputs/plants_unit.csv,2025,P0217,217,,,Hainan
node_00445,112.2396082,31.04729105,plant,1,inputs/plants_unit.csv,2025,P0218,218,,,Hubei
node_00446,124.713103425,45.18673232500001,plant,1,inputs/plants_unit.csv,2025,P0219,219,,,Jilin
node_00447,114.636465,39.812212,plant,1,inputs/plants_unit.csv,2025,P0220,220,,,Hebei
node_00448,106.7692569,35.395936240000005,plant,1,inputs/plants_unit.csv,2025,P0221,221,,,Gansu
node_00449,116.5644289,27.7844943,plant,1,inputs/plants_unit.csv,2025,P0222,222,,,Jiangxi
node_00450,118.48500455789474,31.722853400000005,plant,1,inputs/plants_unit.csv,2025,P0223,223,,,Anhui
node_00451,80.284606,41.116463,plant,1,inputs/plants_unit.csv,2025,P0224,224,,,Xinjiang
node_00452,132.54726,46.250035,plant,1,inputs/plants_unit.csv,2025,P0225,225,,,Heilongjiang
node_00453,116.491363,31.656523,plant,1,inputs/plants_unit.csv,2025,P0226,226,,,Anhui
node_00454,112.01524108333336,37.256315066666666,plant,1,inputs/plants_unit.csv,2025,P0227,227,,,Shanxi
node_00455,123.2061971,39.6759023,plant,1,inputs/plants_unit.csv,2025,P0228,228,,,Liaoning
node_00456,111.0107946818182,34.80419690909091,plant,1,inputs/plants_unit.csv,2025,P0229,229,,,Henan
node_00457,115.1452,43.5503,plant,1,inputs/plants_unit.csv,2025,P0230,230,,,Inner Mongolia
node_00458,117.27690395,25.2826263,plant,1,inputs/plants_unit.csv,2025,P0231,231,,,Fujian
node_00459,118.711438,43.589584,plant,1,inputs/plants_unit.csv,2025,P0232,232,,,Inner Mongolia
node_00460,82.88791,41.73815,plant,1,inputs/plants_unit.csv,2025,P0233,233,,,Xinjiang
node_00461,112.643208,26.99216,plant,1,inputs/plants_unit.csv,2025,P0234,234,,,Hunan
node_00462,116.7196555,44.587344,plant,1,inputs/plants_unit.csv,2025,P0235,235,,,Inner Mongolia
node_00463,114.17151851428574,35.9368248,plant,1,inputs/plants_unit.csv,2025,P0236,236,,,Henan
node_00464,115.10297395,25.92432775,plant,1,inputs/plants_unit.csv,2025,P0237,237,,,Jiangxi
node_00465,105.57982345,32.331679699999995,plant,1,inputs/plants_unit.csv,2025,P0238,238,,,Sichuan
node_00466,106.45517692,27.52040356,plant,1,inputs/plants_unit.csv,2025,P0239,239,,,Guizhou
node_00467,109.82803,20.51161,plant,1,inputs/plants_unit.csv,2025,P0240,240,,,Guangdong
node_00468,111.693474,23.985332,plant,1,inputs/plants_unit.csv,2025,P0241,241,,,Guangxi
node_00469,90.22066,44.50694375,plant,1,inputs/plants_unit.csv,2025,P0242,242,,,Xinjiang
node_00470,116.88456934999998,32.72965889545455,plant,1,inputs/plants_unit.csv,2025,P0243,243,,,Anhui
node_00471,98.30868356666667,39.79236645,plant,1,inputs/plants_unit.csv,2025,P0244,244,,,Gansu
node_00472,111.494179,30.3951102,plant,1,inputs/plants_unit.csv,2025,P0245,245,,,Hubei
node_00473,119.571302776,45.461377824,plant,1,inputs/plants_unit.csv,2025,P0246,246,,,Inner Mongolia
node_00474,118.9042265,38.096445,plant,1,inputs/plants_unit.csv,2025,P0247,247,,,Shandong
node_00475,113.55311391818182,35.28212610000001,plant,1,inputs/plants_unit.csv,2025,P0248,248,,,Henan
node_00476,102.86741,36.519356,plant,1,inputs/plants_unit.csv,2025,P0249,249,,,Gansu
node_00477,97.359004,40.208093,plant,1,inputs/plants_unit.csv,2025,P0250,250,,,Gansu
node_00478,116.94265595000002,38.3476141,plant,1,inputs/plants_unit.csv,2025,P0251,251,,,Hebei
node_00479,111.34667,24.73609,plant,1,inputs/plants_unit.csv,2025,P0252,252,,,Guangxi
node_00480,107.502443,23.339667,plant,1,inputs/plants_unit.csv,2025,P0253,253,,,Guangxi
node_00481,114.005752,27.641968,plant,1,inputs/plants_unit.csv,2025,P0254,254,,,Jiangxi
node_00482,117.05617661538456,30.56392938461539,plant,1,inputs/plants_unit.csv,2025,P0255,255,,,Anhui
