year,storage_hub_id,province,injectivity_mtpa,available_capacity_mt,remaining_capacity_before_mt,storage_use_mtpa,remaining_capacity_after_mt,injectivity_utilization,source,year_basis
2060,S035,,0.42,599.1699979156256,590.7699979156255,0.4200000000000001,586.5699979156254,1.0000000000000002,封存汇图层-Fan,Fan_raster_5km
2060,S036,,0.12,323.2549203634262,320.85492036342623,0.12000000000000002,319.65492036342624,1.0000000000000002,封存汇图层-Fan,Fan_raster_5km
2060,S037,,0.02,221.5590667724609,221.3590667724609,0.019999999999999574,221.1590667724609,0.9999999999999787,封存汇图层-Fan,Fan_raster_5km
2060,S038,,0.86,211.9749123752117,194.7749123752163,0.8600000000000002,186.1749123752163,1.0000000000000002,封存汇图层-Fan,Fan_raster_5km
2060,S039,,0.18,160.9542030543089,159.1542034543046,0.17999999999999972,157.35420345430458,0.9999999999999984,封存汇图层-Fan,Fan_raster_5km
2060,S040,,0.32,158.53928762674332,158.53928762674332,0.0,158.53928762674332,0.0,封存汇图层-Fan,Fan_raster_5km
2060,S041,,0.2,125.47922274423765,125.47922274423765,0.0,125.47922274423765,0.0,封存汇图层-Fan,Fan_raster_5km
2060,S042,,0.22,103.07199958711864,98.67199958711993,0.22000000000000006,96.47199958711992,1.0000000000000002,封存汇图层-Fan,Fan_raster_5km
2060,S043,,0.24,101.6337313055992,101.6337313055992,0.0,101.6337313055992,0.0,封存汇图层-Fan,Fan_raster_5km
2060,S044,,0.02,83.61200714111328,83.61200714111328,0.0,83.61200714111328,0.0,封存汇图层-Fan,Fan_raster_5km
2060,S045,,0.16,82.02511185407639,78.82511185407634,0.16000000000001086,77.22511185407623,1.0000000000000677,封存汇图层-Fan,Fan_raster_5km
2060,S046,,0.14,81.07814582437277,78.27814582437307,0.13999999999999968,76.87814582437308,0.9999999999999977,封存汇图层-Fan,Fan_raster_5km
2060,S047,,0.12,72.03335666656494,69.63335666656485,0.12000000000001171,68.43335666656473,1.0000000000000977,封存汇图层-Fan,Fan_raster_5km
2060,S048,,0.12,69.80987572669983,67.40987572669974,0.11999999686183926,66.20987575808135,0.9999999738486606,封存汇图层-Fan,Fan_raster_5km
2060,S049,,0.04,68.56576824188232,68.56576824188232,0.039999999921560975,68.16576824266672,0.9999999980390244,封存汇图层-Fan,Fan_raster_5km
2060,S050,,0.08,68.26500514149666,68.26500514149666,0.0,68.26500514149666,0.0,封存汇图层-Fan,Fan_raster_5km
2060,S051,,0.76,56.5593505539,48.95935055389998,0.7600000000000002,41.35935055389998,1.0000000000000002,封存汇图层-Fan,Fan_raster_5km
2060,S052,,0.0,55.92641922831535,55.92641922831535,-0.0,55.92641922831535,0.0,封存汇图层-Fan,Fan_raster_5km
2060,S053,,0.6,55.30221997201443,43.30221997201443,0.6,37.30221997201443,1.0,封存汇图层-Fan,Fan_raster_5km
2060,S054,,0.3,54.89718070626259,48.89718070626259,0.3,45.89718070626259,1.0,封存汇图层-Fan,Fan_raster_5km
2060,S055,,0.08,51.168686270713806,49.56868627071379,0.08000000000000002,48.76868627071379,1.0000000000000002,封存汇图层-Fan,Fan_raster_5km
2060,S056,,0.08,50.21959686279297,50.21959686279297,0.0,50.21959686279297,0.0,封存汇图层-Fan,Fan_raster_5km
2060,S057,,0.02,48.27392578125,47.87392578124996,0.019999999970035556,47.673925781549606,0.9999999985017778,封存汇图层-Fan,Fan_raster_5km
2060,S058,,0.16,43.075835928320885,39.87583592832123,0.16000000000000003,38.27583592832123,1.0000000000000002,封存汇图层-Fan,Fan_raster_5km
2060,S059,,0.16,42.22420156002045,42.22420156002045,0.0,42.22420156002045,0.0,封存汇图层-Fan,Fan_raster_5km
2060,S060,,0.28,40.54666584543884,34.946665848495215,0.2800000000000001,32.14666584849522,1.0000000000000002,封存汇图层-Fan,Fan_raster_5km
2060,S061,,0.06,36.34528831392527,35.745288313925265,0.05999999813965218,35.14528833252874,0.999999968994203,封存汇图层-Fan,Fan_raster_5km
2060,S062,,0.02,34.82061767578125,34.62061767578124,0.020000000000000004,34.42061767578124,1.0000000000000002,封存汇图层-Fan,Fan_raster_5km
2060,S063,,0.02,33.69997787475586,33.69997787475586,0.0,33.69997787475586,0.0,封存汇图层-Fan,Fan_raster_5km
2060,S064,,0.02,33.43431091308594,33.2343109131522,0.020000000000017344,33.03431091315203,1.000000000000867,封存汇图层-Fan,Fan_raster_5km
2060,S065,,0.02,30.983476638793945,30.983476638793945,0.0,30.983476638793945,0.0,封存汇图层-Fan,Fan_raster_5km
2060,S066,,0.02,30.308330535888672,29.908330535888656,0.020000000000000004,29.708330535888656,1.0000000000000002,封存汇图层-Fan,Fan_raster_5km
2060,S067,,0.04,29.974806785583496,29.174806785588398,0.039999999992794244,28.774806785660456,0.9999999998198561,封存汇图层-Fan,Fan_raster_5km
2060,S068,,0.36,25.620000345632437,18.420000345632424,0.36000000000000004,14.820000345632423,1.0000000000000002,封存汇图层-Fan,Fan_raster_5km
2060,S069,,0.08,23.921959161758423,23.921959161758423,0.0,23.921959161758423,0.0,封存汇图层-Fan,Fan_raster_5km
2060,S070,,0.02,22.79618453979492,22.79618453979492,0.0,22.79618453979492,0.0,封存汇图层-Fan,Fan_raster_5km
2060,S071,,0.06,22.7046971321106,22.7046971321106,0.0,22.7046971321106,0.0,封存汇图层-Fan,Fan_raster_5km
2060,S072,,0.02,22.560754776000977,22.560754776000977,0.0,22.560754776000977,0.0,封存汇图层-Fan,Fan_raster_5km
2060,S073,,0.02,21.72185516357422,21.72185516357422,0.0,21.72185516357422,0.0,封存汇图层-Fan,Fan_raster_5km
2060,S074,,0.24,21.60520720481873,16.805207204840794,0.23999999999854538,14.40520720485534,0.9999999999939391,封存汇图层-Fan,Fan_raster_5km
2060,S075,,0.0212537199258804,16.713428154587746,16.50089095532893,0.021253719925880404,16.288353756070126,1.0000000000000002,封存汇图层-Fan,Fan_raster_5km
2060,S076,,0.02,15.644007682800291,15.644007682800291,0.0,15.644007682800291,0.0,封存汇图层-Fan,Fan_raster_5km
2060,S077,,0.02,14.413458824157717,14.413458824157717,0.0,14.413458824157717,0.0,封存汇图层-Fan,Fan_raster_5km
