plant_id,water_node_id,distance_km,distance_rank,delivered_cost_cny_per_m3,year,flow_m3,centroid_longitude,centroid_latitude,province_name
P0197,WC_0058_0013_G,58.52,1,6.926,2050,2676860.6303999997,117.4607848,27.3866923,Fujian
P0198,WC_0052_0017_D,53.2,1,6.6601,2050,1144766.304,105.1007823,34.7548032,Gansu
P0199,WC_0059_0021_A,182.39,5,13.1193,2050,3023881.1849999996,116.786405,43.063974,Inner Mongolia
P0200,WC_0038_0019_K,82.67,1,8.1334,2050,5680339.417542683,76.0498524,39.4815702,Xinjiang
P0200,WC_0037_0019_K,89.78,2,8.4889,2050,12189868.807468444,76.0498524,39.4815702,Xinjiang
P0200,WC_0037_0020_K,116.31,3,9.8155,2050,5700555.585329048,76.0498524,39.4815702,Xinjiang
P0200,WC_0038_0020_K,134.57,4,10.7286,2050,7354798.004354809,76.0498524,39.4815702,Xinjiang
P0200,WC_0036_0019_K,199.37,5,13.9687,2050,1819435.579770165,76.0498524,39.4815702,Xinjiang
P0201,WC_0064_0023_A,156.02,2,11.801,2050,2380163.625,127.035146,46.658416,Heilongjiang
P0202,WC_0057_0013_F,1.62,1,4.0811,2050,5727275.735039999,115.02031085,27.04720645,Jiangxi
P0203,WC_0059_0024_A,52.68,1,6.6338,2050,2757284.7434969726,119.7869442,49.2971288,Inner Mongolia
P0204,WC_0064_0023_A,81.79,1,8.0895,2050,2380163.625,128.750564,47.738549,Heilongjiang
P0206,WC_0055_0016_F,35.24,1,5.7619,2050,7289503.620000051,110.737906,32.683566,Hubei
P0207,WC_0043_0022_K,88.82,1,8.4409,2050,9925305.730458815,86.14399902857143,44.38875934285716,Xinjiang
P0207,WC_0042_0022_K,101.84,2,9.0918,2050,8428238.822143031,86.14399902857143,44.38875934285716,Xinjiang
P0207,WC_0043_0021_K,144.45,3,11.2225,2050,17036943.039573904,86.14399902857143,44.38875934285716,Xinjiang
P0207,WC_0042_0021_K,161.13,4,12.0567,2050,13887498.73706656,86.14399902857143,44.38875934285716,Xinjiang
P0208,WC_0050_0013_F,63.14,1,7.1571,2050,3811228.937999998,101.504877,26.600634,Sichuan
P0209,WC_0059_0014_G,47.2,1,6.3599,2050,12985813.8,119.5068449,29.1866175,Zhejiang
P0210,WC_0059_0015_F,9.09,1,4.4546,2050,5739683.0832,118.865,30.86956,Anhui
P0212,WC_0050_0019_K,43.84,1,6.192,2050,7339107.486116279,100.462929,39.071222,Gansu
P0212,WC_0049_0019_K,135.06,2,10.7532,2050,9138386.732522741,100.462929,39.071222,Gansu
P0213,WC_0057_0015_F,73.72,1,7.6859,2050,9023521.51336,115.22746642857145,30.139824142857144,Hubei
P0214,WC_0040_0019_K,177.34,3,12.8672,2050,2273021.5413202927,81.22118188571429,40.57628974285715,Xinjiang
P0216,WC_0063_0024_A,87.92,1,8.3962,2050,804055.2749999998,126.5290168,48.2323268,Heilongjiang
P0217,WC_0054_0009_H,76.34,1,7.8169,2050,6335160.824999999,109.18408,19.772636,Hainan
P0218,WC_0056_0015_F,74.6,1,7.7299,2050,8668468.139759999,112.2396082,31.04729105,Hubei
P0219,WC_0062_0022_A,33.13,1,5.6564,2050,890641.1353427195,124.713103425,45.18673232500001,Jilin
P0219,WC_0061_0022_A,113.43,2,9.6715,2050,2241499.576507295,124.713103425,45.18673232500001,Jilin
P0220,WC_0057_0020_C,119.24,3,9.962,2050,8521180.667999696,114.636465,39.812212,Hebei
P0222,WC_0058_0013_F,57.55,1,6.8776,2050,27626054.4,116.5644289,27.7844943,Jiangxi
P0224,WC_0040_0020_K,40.69,1,6.0343,2050,3547279.513320813,80.284606,41.116463,Xinjiang
P0224,WC_0039_0020_K,99.02,2,8.9509,2050,12767265.513335379,80.284606,41.116463,Xinjiang
P0225,WC_0066_0023_A,92.32,2,8.616,2050,14689009.8,132.54726,46.250035,Heilongjiang
P0226,WC_0058_0015_E,14.36,1,4.7178,2050,19440862.056,116.491363,31.656523,Anhui
P0228,WC_0061_0019_A,60.49,1,7.0243,2050,2025818.7179155867,123.2061971,39.6759023,Liaoning
P0228,WC_0061_0020_A,133.68,3,10.684,2050,10056698.623472339,123.2061971,39.6759023,Liaoning
