year,storage_hub_id,province,injectivity_mtpa,available_capacity_mt,remaining_capacity_before_mt,storage_use_mtpa,remaining_capacity_after_mt,injectivity_utilization,source,year_basis
2060,S057,,0.02,48.27392578125,47.87392578125,0.019999999999999574,47.673925781250006,0.9999999999999787,封存汇图层-Fan,Fan_raster_5km
2060,S058,,0.16,43.075835928320885,41.47583592832088,0.16,39.87583592832088,1.0,封存汇图层-Fan,Fan_raster_5km
2060,S059,,0.16,42.22420156002045,39.024201560020444,0.16,37.42420156002044,1.0,封存汇图层-Fan,Fan_raster_5km
2060,S060,,0.28,40.54666584543884,34.946665845438844,0.28,32.14666584543885,1.0,封存汇图层-Fan,Fan_raster_5km
2060,S061,,0.06,36.34528831392527,35.745288313925286,0.05999999999999872,35.1452883139253,0.9999999999999787,封存汇图层-Fan,Fan_raster_5km
2060,S062,,0.02,34.82061767578125,34.620617675781254,0.019999999999999574,34.42061767578126,0.9999999999999787,封存汇图层-Fan,Fan_raster_5km
2060,S063,,0.02,33.69997787475586,33.69997787475586,0.0,33.69997787475586,0.0,封存汇图层-Fan,Fan_raster_5km
2060,S064,,0.02,33.43431091308594,33.43431091308594,0.0,33.43431091308594,0.0,封存汇图层-Fan,Fan_raster_5km
2060,S065,,0.02,30.983476638793945,30.783476638793946,0.02,30.583476638793947,1.0,封存汇图层-Fan,Fan_raster_5km
2060,S066,,0.02,30.308330535888672,29.908330535888673,0.02,29.708330535888674,1.0,封存汇图层-Fan,Fan_raster_5km
2060,S067,,0.04,29.974806785583496,29.974806785583496,0.039999999999984936,29.574806785583647,0.9999999999996234,封存汇图层-Fan,Fan_raster_5km
2060,S068,,0.36,25.620000345632437,18.420000345632438,0.3599999999999999,14.82000034563244,0.9999999999999997,封存汇图层-Fan,Fan_raster_5km
2060,S069,,0.08,23.921959161758423,23.921959161758423,0.0,23.921959161758423,0.0,封存汇图层-Fan,Fan_raster_5km
2060,S070,,0.02,22.79618453979492,22.79618453979492,0.0,22.79618453979492,0.0,封存汇图层-Fan,Fan_raster_5km
2060,S071,,0.06,22.7046971321106,22.7046971321106,0.0,22.7046971321106,0.0,封存汇图层-Fan,Fan_raster_5km
2060,S072,,0.02,22.560754776000977,22.560754776000977,0.0,22.560754776000977,0.0,封存汇图层-Fan,Fan_raster_5km
2060,S073,,0.02,21.72185516357422,21.72185516357422,0.0,21.72185516357422,0.0,封存汇图层-Fan,Fan_raster_5km
2060,S074,,0.24,21.60520720481873,16.80520720481876,0.23999999999999844,14.405207204818776,0.9999999999999936,封存汇图层-Fan,Fan_raster_5km
2060,S075,,0.0212537199258804,16.713428154587746,16.50089095532894,0.0212537199258804,16.288353756070137,1.0,封存汇图层-Fan,Fan_raster_5km
2060,S076,,0.02,15.644007682800291,15.644007682800291,0.0,15.644007682800291,0.0,封存汇图层-Fan,Fan_raster_5km
2060,S077,,0.02,14.413458824157717,14.413458824157717,0.0,14.413458824157717,0.0,封存汇图层-Fan,Fan_raster_5km
2060,S078,,0.02,13.893025398254396,13.49302539825444,0.019999999999999574,13.293025398254445,0.9999999999999787,封存汇图层-Fan,Fan_raster_5km
