plant_id,biomass_node_id,distance_km,cost_cny_per_gj,year,flow_gj,centroid_longitude,centroid_latitude,province_name,node_longitude,node_latitude,node_province
P0233,B12065,45.479,20.0,2040,2451098.1177676874,82.88791,41.73815,Xinjiang,82.62722702675171,41.37865666300464,新疆维吾尔族自治区
P0233,B12066,28.457,20.0,2040,1319114.6553200432,82.88791,41.73815,Xinjiang,82.62982188135943,41.56989652686372,新疆维吾尔族自治区
P0233,B12067,34.887,20.0,2040,1252.037516576153,82.88791,41.73815,Xinjiang,82.56000000000002,41.935,新疆维吾尔族自治区
P0233,B12068,53.123,20.0,2040,323777.9074017083,82.88791,41.73815,Xinjiang,82.64148520258742,42.17935332666998,新疆维吾尔族自治区
P0233,B12069,76.79,20.0,2040,48498.50246860023,82.88791,41.73815,Xinjiang,82.63307576500058,42.40232456913199,新疆维吾尔族自治区
P0233,B12091,92.206,20.0,2040,606301.3557912919,82.88791,41.73815,Xinjiang,82.89004107424063,40.90892710917228,新疆维吾尔族自治区
P0233,B12092,66.786,20.0,2040,2109782.672611926,82.88791,41.73815,Xinjiang,82.87572344860952,41.13760307299001,新疆维吾尔族自治区
P0233,B12093,38.348,20.0,2040,1889194.1282362223,82.88791,41.73815,Xinjiang,82.85868032761189,41.3939723315373,新疆维吾尔族自治区
P0233,B12094,16.525,20.0,2040,1688873.8780504332,82.88791,41.73815,Xinjiang,82.88107476453935,41.5896254034495,新疆维吾尔族自治区
P0233,B12095,6.749,20.0,2040,61296.56196812275,82.88791,41.73815,Xinjiang,82.96170915220499,41.76370530274216,新疆维吾尔族自治区
P0233,B12096,73.009,20.0,2040,160130.3722446122,82.88791,41.73815,Xinjiang,82.85602019320297,42.3943045622252,新疆维吾尔族自治区
P0233,B12097,87.021,20.0,2040,3763.091432130052,82.88791,41.73815,Xinjiang,82.76026315770771,42.515,新疆维吾尔族自治区
P0233,B12122,91.953,20.0,2040,331906.91917142016,82.88791,41.73815,Xinjiang,83.12332561030917,40.93030650475419,新疆维吾尔族自治区
P0233,B12123,70.35,20.0,2040,661515.2597040323,82.88791,41.73815,Xinjiang,83.0970202556962,41.12521292890749,新疆维吾尔族自治区
P0233,B12124,44.119,20.0,2040,1381878.611515925,82.88791,41.73815,Xinjiang,83.12610496469793,41.383659533806856,新疆维吾尔族自治区
P0233,B12125,23.7,20.0,2040,1598318.1445740864,82.88791,41.73815,Xinjiang,83.11747446740397,41.61155839013374,新疆维吾尔族自治区
P0233,B12126,22.572,20.0,2040,126347.49173994569,82.88791,41.73815,Xinjiang,83.14284147755826,41.80929609638498,新疆维吾尔族自治区
P0233,B12127,50.65,20.0,2040,11546.367445564701,82.88791,41.73815,Xinjiang,83.08772726170069,42.16873087207473,新疆维吾尔族自治区
P0233,B12128,75.653,20.0,2040,245075.25763614447,82.88791,41.73815,Xinjiang,83.13877101067682,42.3925277474721,新疆维吾尔族自治区
P0233,B12149,97.567,20.0,2040,234942.68591068411,82.88791,41.73815,Xinjiang,83.35778489383223,40.93475803394337,新疆维吾尔族自治区
P0233,B12150,78.237,20.0,2040,751657.4793078658,82.88791,41.73815,Xinjiang,83.36823972133588,41.13367357470741,新疆维吾尔族自治区
P0233,B12151,53.987,20.0,2040,549543.669842097,82.88791,41.73815,Xinjiang,83.33085641123309,41.38335373531402,新疆维吾尔族自治区
P0233,B12152,37.461,20.0,2040,425671.9711075869,82.88791,41.73815,Xinjiang,83.32868955123236,41.66607587317777,新疆维吾尔族自治区
P0233,B12153,49.158,20.0,2040,9865.611355721174,82.88791,41.73815,Xinjiang,83.47393569057748,41.80459375347735,新疆维吾尔族自治区
P0233,B12154,72.785,20.0,2040,29441.076484779245,82.88791,41.73815,Xinjiang,83.45960054284126,42.2360441976618,新疆维吾尔族自治区
P0233,B12155,78.825,20.0,2040,252190.63945583787,82.88791,41.73815,Xinjiang,83.36149316300484,42.35365570332421,新疆维吾尔族自治区
P0233,B12175,107.768,20.0,2040,159703.5381815451,82.88791,41.73815,Xinjiang,83.6263497985253,40.94319336012449,新疆维吾尔族自治区
P0233,B12176,89.36,20.0,2040,538587.4365072019,82.88791,41.73815,Xinjiang,83.59693398433669,41.1354053060361,新疆维吾尔族自治区
P0233,B12177,76.397,20.0,2040,79662.10395277503,82.88791,41.73815,Xinjiang,83.62567419712812,41.32942217085506,新疆维吾尔族自治区
P0233,B12178,56.816,20.0,2040,133378.52017281434,82.88791,41.73815,Xinjiang,83.5707688623314,41.7021702989114,新疆维吾尔族自治区
P0233,B12179,61.588,20.0,2040,88941.42959424037,82.88791,41.73815,Xinjiang,83.62864548538705,41.77608999871806,新疆维吾尔族自治区
P0233,B12180,79.821,20.0,2040,155288.23750366483,82.88791,41.73815,Xinjiang,83.61384270737486,42.21148351584727,新疆维吾尔族自治区
P0233,B12181,86.985,20.0,2040,175616.5377335837,82.88791,41.73815,Xinjiang,83.64064190340396,42.285112384987535,新疆维吾尔族自治区
P0233,B12203,104.172,20.0,2040,364672.42054851976,82.88791,41.73815,Xinjiang,83.8615915056103,41.150798361515385,新疆维吾尔族自治区
P0233,B12204,92.763,20.0,2040,145834.17077059636,82.88791,41.73815,Xinjiang,83.87733523780409,41.35394746412608,新疆维吾尔族自治区
P0233,B12205,78.802,20.0,2040,64057.175856290036,82.88791,41.73815,Xinjiang,83.83711235191134,41.7179297836363,新疆维吾尔族自治区
P0233,B12206,82.701,20.0,2040,278265.748013332,82.88791,41.73815,Xinjiang,83.8815769436392,41.8008571162522,新疆维吾尔族自治区
P0233,B12207,95.719,20.0,2040,25363.851667799998,82.88791,41.73815,Xinjiang,83.83447773091602,42.234123911318925,新疆维吾尔族自治区
P0233,B12208,104.776,20.0,2040,192208.8369118994,82.88791,41.73815,Xinjiang,83.86205729144201,42.341866373459744,新疆维吾尔族自治区
P0233,B12231,108.09,20.0,2040,342316.68699820834,82.88791,41.73815,Xinjiang,84.18708120353358,41.673403229639625,新疆维吾尔族自治区
P0233,B12232,105.831,20.0,2040,1049354.9185200653,82.88791,41.73815,Xinjiang,84.15800985956398,41.83283390571941,新疆维吾尔族自治区
P0234,B04565,47.822,20.0,2040,2310644.58354,112.643208,26.99216,Hunan,112.3814600175406,26.631061761277643,湖南省
P0236,B02272,72.999,20.0,2040,483562.7708696181,114.17151851428574,35.9368248,Henan,113.67898423720216,36.45932882816032,河北省
P0236,B02273,89.894,20.0,2040,1989397.8582009275,114.17151851428574,35.9368248,Henan,113.64754391485636,36.626150292515646,河北省
P0236,B02278,61.07,20.0,2040,1991529.8151628496,114.17151851428574,35.9368248,Henan,113.87370750600364,36.43065079770015,河北省
P0236,B02295,34.269,20.0,2040,7436.510119692933,114.17151851428574,35.9368248,Henan,114.17500000000004,36.245000000000005,河北省
P0236,B02296,50.079,20.0,2040,4839746.581879282,114.17151851428574,35.9368248,Henan,114.13876311707328,36.38641701863219,河北省
P0236,B02316,39.81,20.0,2040,775858.5782228659,114.17151851428574,35.9368248,Henan,114.43418745308998,36.22512207220248,河北省
P0236,B02317,52.211,20.0,2040,7258417.73622097,114.17151851428574,35.9368248,Henan,114.37294248810512,36.37730596412988,河北省
P0236,B02341,50.068,20.0,2040,3184282.0654431125,114.17151851428574,35.9368248,Henan,114.62877652056616,36.193975500532886,河北省
P0236,B02342,63.806,20.0,2040,7778339.856763431,114.17151851428574,35.9368248,Henan,114.62829484014182,36.37643557613847,河北省
P0236,B02366,69.957,20.0,2040,4770886.576215688,114.17151851428574,35.9368248,Henan,114.88987527510298,36.1788164259687,河北省
P0236,B02391,88.422,20.0,2040,2578466.933466208,114.17151851428574,35.9368248,Henan,115.09767567330724,36.20504078790712,河北省
P0236,B02415,111.832,20.0,2040,20197.45246664639,114.17151851428574,35.9368248,Henan,115.31286560407273,36.33916777376109,河北省
P0236,B02821,42.56,20.0,2040,1512341.300139131,114.17151851428574,35.9368248,Henan,113.70278559837278,35.88809109182175,河南省
P0236,B02822,43.866,20.0,2040,816297.5780000017,114.17151851428574,35.9368248,Henan,113.719041142943,36.084000044243,河南省
P0236,B02823,56.243,20.0,2040,97370.5221639501,114.17151851428574,35.9368248,Henan,113.73717567825705,36.3011547038214,河南省
P0236,B02839,45.778,20.0,2040,2894660.062018048,114.17151851428574,35.9368248,Henan,113.87524368146116,35.60260994765929,河南省
P0236,B02840,28.489,20.0,2040,6989169.26949828,114.17151851428574,35.9368248,Henan,113.86597152267348,35.87057119902013,河南省
P0236,B02841,33.965,20.0,2040,5474858.75762963,114.17151851428574,35.9368248,Henan,113.86633145682808,36.11678565229184,河南省
P0236,B02842,48.602,20.0,2040,1068139.8178045098,114.17151851428574,35.9368248,Henan,113.85003918703038,36.28838377029612,河南省
P0236,B02857,62.612,20.0,2040,3079074.897226459,114.17151851428574,35.9368248,Henan,114.12484540713164,35.375021264577235,河南省
P0236,B02858,36.948,20.0,2040,6521859.405447327,114.17151851428574,35.9368248,Henan,114.14566714907764,35.60520642358573,河南省
P0236,B02859,7.288,20.0,2040,5204264.636726838,114.17151851428574,35.9368248,Henan,114.15576095433754,35.872539491946426,河南省
P0236,B02860,21.545,20.0,2040,7206457.932210619,114.17151851428574,35.9368248,Henan,114.12372558779948,36.12668901813196,河南省
P0236,B02861,37.099,20.0,2040,508018.9106773443,114.17151851428574,35.9368248,Henan,114.10715942630536,36.26638701240054,河南省
P0236,B02877,65.109,20.0,2040,10352979.70547987,114.17151851428574,35.9368248,Henan,114.3745562435302,35.37500604270928,河南省
P0236,B02878,39.04,20.0,2040,10090458.612047417,114.17151851428574,35.9368248,Henan,114.37435686510572,35.62667860539757,河南省
P0236,B02879,19.686,20.0,2040,9106959.314381862,114.17151851428574,35.9368248,Henan,114.37618554440158,35.874688117795614,河南省
P0236,B02880,26.657,20.0,2040,7555951.221999484,114.17151851428574,35.9368248,Henan,114.37525348152712,36.11095566180165,河南省
P0236,B02881,36.848,20.0,2040,49930.90056323182,114.17151851428574,35.9368248,Henan,114.28613647659058,36.255,河南省
P0236,B02896,99.249,20.0,2040,10087942.66904246,114.17151851428574,35.9368248,Henan,114.6267030699192,35.1247531343534,河南省
P0236,B02897,74.788,20.0,2040,10234944.147327451,114.17151851428574,35.9368248,Henan,114.62600495586804,35.37468369929824,河南省
P0236,B02898,53.924,20.0,2040,9924436.322123284,114.17151851428574,35.9368248,Henan,114.62717815494156,35.62293456974191,河南省
P0236,B02899,41.383,20.0,2040,9082282.139731923,114.17151851428574,35.9368248,Henan,114.62364620598534,35.87057290626691,河南省
P0236,B02900,43.302,20.0,2040,5337070.5987972785,114.17151851428574,35.9368248,Henan,114.62216507853296,36.07374991050396,河南省
P0236,B02920,63.338,20.0,2040,3925096.3491072357,114.17151851428574,35.9368248,Henan,114.85907956718384,36.05942778000673,河南省
P0236,B08678,96.525,20.0,2040,4815918.1553231655,114.17151851428574,35.9368248,Henan,113.12272903264034,36.12161297315792,山西省
P0236,B08698,72.946,20.0,2040,4401001.12366463,114.17151851428574,35.9368248,Henan,113.36548441542202,35.872717971471154,山西省
P0236,B08699,75.5,20.0,2040,4152785.801301084,114.17151851428574,35.9368248,Henan,113.36267615134882,36.1188587504906,山西省
P0236,B08700,87.488,20.0,2040,4177785.6024050238,114.17151851428574,35.9368248,Henan,113.36991182038058,36.38426986695617,山西省
P0236,B08718,54.753,20.0,2040,1978956.945051667,114.17151851428574,35.9368248,Henan,113.56614397920684,35.89128076609687,山西省
P0236,B08719,57.016,20.0,2040,2953182.4915621877,114.17151851428574,35.9368248,Henan,113.58326258816048,36.12818644439307,山西省
P0236,B08720,68.309,20.0,2040,2223523.647408107,114.17151851428574,35.9368248,Henan,113.60291828700674,36.34491984125481,山西省
P0237,B00320,111.822,20.0,2040,2995838.467350997,115.10297395,25.92432775,Jiangxi,116.16149569969306,25.60409576432025,福建省
P0237,B00321,109.766,20.0,2040,830179.2353987882,115.10297395,25.92432775,Jiangxi,116.19390259758032,25.81965963607488,福建省
P0237,B00327,127.875,20.0,2040,3275949.5559880184,115.10297395,25.92432775,Jiangxi,116.37869453161883,25.851542201135917,福建省
P0237,B00328,136.571,20.0,2040,1169459.9076700036,115.10297395,25.92432775,Jiangxi,116.45158957373005,26.124005891562767,福建省
P0237,B00329,142.695,20.0,2040,637343.9028488519,115.10297395,25.92432775,Jiangxi,116.4693917825648,26.300421050692577,福建省
P0237,B00336,153.576,20.0,2040,6453756.71358795,115.10297395,25.92432775,Jiangxi,116.62313900889296,26.128268806828128,福建省
P0237,B05388,52.966,20.0,2040,4665452.955884274,115.10297395,25.92432775,Jiangxi,114.62125013783177,26.123083950185556,江西省
P0237,B05389,69.892,20.0,2040,77928.52047675061,115.10297395,25.92432775,Jiangxi,114.62535248917791,26.38398344813058,江西省
P0237,B05407,23.99,20.0,2040,6345106.323809694,115.10297395,25.92432775,Jiangxi,114.87391620243866,25.860432416675717,江西省
P0237,B05408,32.012,20.0,2040,4387816.963494205,115.10297395,25.92432775,Jiangxi,114.8794765503744,26.130594417463243,江西省
P0237,B05409,55.363,20.0,2040,3799243.157730405,115.10297395,25.92432775,Jiangxi,114.86696166668536,26.374898707943416,江西省
P0237,B05428,5.049,20.0,2040,4034604.2434505103,115.10297395,25.92432775,Jiangxi,115.11892655839054,25.881252551316145,江西省
P0237,B05429,23.145,20.0,2040,3916552.4457946992,115.10297395,25.92432775,Jiangxi,115.13481576023106,26.13050106618981,江西省
P0237,B05430,49.469,20.0,2040,3299151.7931932337,115.10297395,25.92432775,Jiangxi,115.13287619764404,26.36839978846736,江西省
P0237,B05448,43.445,20.0,2040,4382375.394019229,115.10297395,25.92432775,Jiangxi,115.37652566302584,25.62106658341164,江西省
P0237,B05449,28.164,20.0,2040,4959652.054567013,115.10297395,25.92432775,Jiangxi,115.379922712607,25.87861998694456,江西省
P0237,B05450,36.324,20.0,2040,4330281.1856819745,115.10297395,25.92432775,Jiangxi,115.38459853825196,26.130901947413964,江西省
P0237,B05451,56.34,20.0,2040,5030685.738969739,115.10297395,25.92432775,Jiangxi,115.35655503931292,26.377001442170823,江西省
P0237,B05470,61.487,20.0,2040,4430195.977188765,115.10297395,25.92432775,Jiangxi,115.6182920644151,25.623613271368217,江西省
P0237,B05471,52.61,20.0,2040,4971093.822946873,115.10297395,25.92432775,Jiangxi,115.6262014330363,25.876144148879543,江西省
P0237,B05472,55.635,20.0,2040,5548497.051956164,115.10297395,25.92432775,Jiangxi,115.61249902223166,26.126064003805745,江西省
P0237,B05473,72.968,20.0,2040,4694315.686925698,115.10297395,25.92432775,Jiangxi,115.63348117442344,26.37582058974157,江西省
P0237,B05492,83.519,20.0,2040,4266858.593353307,115.10297395,25.92432775,Jiangxi,115.86463124559285,25.618217882904226,江西省
P0237,B05493,77.809,20.0,2040,5062643.557581009,115.10297395,25.92432775,Jiangxi,115.87935134002456,25.88054121408531,江西省
P0237,B05494,80.432,20.0,2040,4642928.166277562,115.10297395,25.92432775,Jiangxi,115.87496039587003,26.12928854727063,江西省
P0237,B05495,92.515,20.0,2040,5436839.497685517,115.10297395,25.92432775,Jiangxi,115.8833914366652,26.373196432195893,江西省
P0237,B05511,98.027,20.0,2040,818645.9612665802,115.10297395,25.92432775,Jiangxi,116.0324540286375,25.647331690202297,江西省
P0237,B05512,98.663,20.0,2040,4016472.854853317,115.10297395,25.92432775,Jiangxi,116.0892619363353,25.906067947349676,江西省
P0237,B05513,104.523,20.0,2040,4733100.034705953,115.10297395,25.92432775,Jiangxi,116.1254475885516,26.12279470562988,江西省
P0237,B05514,112.631,20.0,2040,5533321.000583303,115.10297395,25.92432775,Jiangxi,116.11551303337346,26.371396092538347,江西省
P0237,B05529,118.209,20.0,2040,440000.0818010603,115.10297395,25.92432775,Jiangxi,116.28405838490892,25.971759341862292,江西省
P0237,B05530,124.538,20.0,2040,2891253.041208935,115.10297395,25.92432775,Jiangxi,116.32943138065498,26.123748014219142,江西省
P0237,B05531,136.69,20.0,2040,4776364.692547951,115.10297395,25.92432775,Jiangxi,116.3659926031062,26.39977197666802,江西省
P0238,B01008,59.8,20.0,2040,775232.1194058061,105.57982345,32.331679699999995,Sichuan,105.12340889232986,32.707322332060386,甘肃省
P0238,B01009,72.422,20.0,2040,2309624.5172739783,105.57982345,32.331679699999995,Sichuan,105.12490258906816,32.85827999296625,甘肃省
P0238,B01027,49.37,20.0,2040,321865.957086832,105.57982345,32.331679699999995,Sichuan,105.3189344622707,32.71734803864176,甘肃省
P0238,B01028,64.074,20.0,2040,1668511.267952235,105.57982345,32.331679699999995,Sichuan,105.35149545474894,32.87486223949914,甘肃省
P0238,B01045,69.227,20.0,2040,745017.1437819016,105.57982345,32.331679699999995,Sichuan,105.61239287943889,32.953651115435584,甘肃省
P0238,B01058,75.085,20.0,2040,220877.05638441525,105.57982345,32.331679699999995,Sichuan,105.82551280705486,32.9744658397721,甘肃省
P0238,B08772,62.579,20.0,2040,32892.589185824065,105.57982345,32.331679699999995,Sichuan,105.49500000000002,32.889914871156826,陕西省
P0238,B08773,45.338,20.0,2040,135546.16215702004,105.57982345,32.331679699999995,Sichuan,105.61123957139742,32.738548722852734,陕西省
P0238,B08774,56.449,20.0,2040,1574011.6286880386,105.57982345,32.331679699999995,Sichuan,105.64729932237024,32.83613961426874,陕西省
P0238,B08776,68.21,20.0,2040,2861077.0912840064,105.57982345,32.331679699999995,Sichuan,105.87843201221324,32.891165845128505,陕西省
P0238,B08780,72.443,20.0,2040,377868.4007231801,105.57982345,32.331679699999995,Sichuan,106.19427993610198,32.726721800546365,陕西省
P0238,B09856,42.533,20.0,2040,4875334.115227714,105.57982345,32.331679699999995,Sichuan,105.13163896942176,32.386333963763335,四川省
P0238,B09857,48.456,20.0,2040,2066291.2547805093,105.57982345,32.331679699999995,Sichuan,105.14444855331732,32.56602950478092,四川省
P0238,B09876,31.119,20.0,2040,4902836.766520192,105.57982345,32.331679699999995,Sichuan,105.37405350174824,32.11254448262332,四川省
P0238,B09877,19.877,20.0,2040,4810061.909118825,105.57982345,32.331679699999995,Sichuan,105.37737299644948,32.38371623344351,四川省
P0238,B09878,34.865,20.0,2040,4317758.270138316,105.57982345,32.331679699999995,Sichuan,105.3957385323455,32.604061727587826,四川省
P0238,B09879,56.451,20.0,2040,750505.3682516833,105.57982345,32.331679699999995,Sichuan,105.44985992025772,32.82740298114887,四川省
P0238,B09897,50.445,20.0,2040,535375.5918245477,105.57982345,32.331679699999995,Sichuan,105.62295696903897,31.87949441244345,四川省
P0238,B09898,23.067,20.0,2040,5067562.868399242,105.57982345,32.331679699999995,Sichuan,105.62295979590746,32.12747100023648,四川省
P0238,B09899,6.933,20.0,2040,4592941.520710999,105.57982345,32.331679699999995,Sichuan,105.62462099560403,32.38123696759898,四川省
P0238,B09900,32.379,20.0,2040,4274028.283489414,105.57982345,32.331679699999995,Sichuan,105.62070584792056,32.62082525205289,四川省
P0238,B09901,51.323,20.0,2040,261647.88835674606,105.57982345,32.331679699999995,Sichuan,105.549413305123,32.792522620857966,四川省
P0238,B09915,57.509,20.0,2040,4666284.128115294,105.57982345,32.331679699999995,Sichuan,105.87752569899143,31.8801364746418,四川省
P0238,B09916,35.401,20.0,2040,4774053.411491456,105.57982345,32.331679699999995,Sichuan,105.8686128524777,32.12751902255631,四川省
P0238,B09917,27.585,20.0,2040,4596302.281927869,105.57982345,32.331679699999995,Sichuan,105.86876816988736,32.3759708982683,四川省
P0238,B09918,44.116,20.0,2040,5329527.788803363,105.57982345,32.331679699999995,Sichuan,105.87822721993626,32.638353063662755,四川省
P0238,B09919,59.444,20.0,2040,1577453.1731498644,105.57982345,32.331679699999995,Sichuan,105.91093746151758,32.78764585294867,四川省
P0238,B09931,71.774,20.0,2040,4434753.936718891,105.57982345,32.331679699999995,Sichuan,106.1210704983221,31.87732398472747,四川省
P0238,B09932,56.323,20.0,2040,4481552.26594312,105.57982345,32.331679699999995,Sichuan,106.12428752034704,32.120899312352066,四川省
P0238,B09933,52.311,20.0,2040,4846643.283829079,105.57982345,32.331679699999995,Sichuan,106.13374381793368,32.38039868637395,四川省
P0238,B09934,59.47,20.0,2040,4800279.508798264,105.57982345,32.331679699999995,Sichuan,106.1171170752787,32.615544791546654,四川省
P0238,B09935,67.275,20.0,2040,622413.7834706568,105.57982345,32.331679699999995,Sichuan,106.03724385311544,32.79798038898983,四川省
P0238,B09949,78.809,20.0,2040,3967825.7210659897,105.57982345,32.331679699999995,Sichuan,106.37915751657206,32.119380976213435,四川省
P0238,B09950,75.023,20.0,2040,4724238.49897304,105.57982345,32.331679699999995,Sichuan,106.3763336356205,32.3817358501851,四川省
P0238,B09951,78.41,20.0,2040,2201933.2549716397,105.57982345,32.331679699999995,Sichuan,106.3652116658586,32.57254898891297,四川省
P0239,B01985,57.788,20.0,2040,4093870.414478111,106.45517692,27.52040356,Guizhou,105.87772341617688,27.61008086685127,贵州省
P0239,B01986,90.358,20.0,2040,694872.3557965705,106.45517692,27.52040356,Guizhou,105.92596638875808,28.18478574108386,贵州省
P0239,B01999,78.541,20.0,2040,4953124.159011902,106.45517692,27.52040356,Guizhou,106.12397962877117,26.87842316460438,贵州省
P0239,B02000,55.347,20.0,2040,4539340.877747359,106.45517692,27.52040356,Guizhou,106.12729331106148,27.116810062960887,贵州省
P0239,B02001,35.642,20.0,2040,4531843.590054912,106.45517692,27.52040356,Guizhou,106.12843573194309,27.38376168452602,贵州省
P0239,B02002,34.624,20.0,2040,4866425.068946798,106.45517692,27.52040356,Guizhou,106.1243065985608,27.62497832512201,贵州省
P0239,B02003,42.119,20.0,2040,169640.13164624487,106.45517692,27.52040356,Guizhou,106.1236695738362,27.759643679347462,贵州省
P0239,B02004,82.394,20.0,2040,1039581.1323958883,106.45517692,27.52040356,Guizhou,106.1293159681202,28.203100274305186,贵州省
P0239,B02014,72.76,20.0,2040,3745437.274740597,106.45517692,27.52040356,Guizhou,106.36332006868838,26.87117660358137,贵州省
P0239,B02015,45.947,20.0,2040,4782802.915228514,106.45517692,27.52040356,Guizhou,106.36891812850078,27.11436649856341,贵州省
P0239,B02016,17.476,20.0,2040,4945429.050176598,106.45517692,27.52040356,Guizhou,106.37633166277888,27.37966794643123,贵州省
P0239,B02017,13.472,20.0,2040,4782230.080884572,106.45517692,27.52040356,Guizhou,106.3795109734378,27.62129889264637,贵州省
P0239,B02018,39.006,20.0,2040,3498292.893355437,106.45517692,27.52040356,Guizhou,106.40606277141346,27.86848736366488,贵州省
P0239,B02019,67.202,20.0,2040,2787397.7215528362,106.45517692,27.52040356,Guizhou,106.3816788090537,28.121262518980284,贵州省
P0239,B02029,100.585,20.0,2040,3906658.6472893367,106.45517692,27.52040356,Guizhou,106.60860350053905,26.626197201758885,贵州省
P0239,B02030,73.983,20.0,2040,3576516.04410873,106.45517692,27.52040356,Guizhou,106.6275493202053,26.872967150985627,贵州省
P0239,B02031,45.805,20.0,2040,3775833.138141666,106.45517692,27.52040356,Guizhou,106.62691829869372,27.137768215081422,贵州省
P0239,B02032,21.949,20.0,2040,4006698.762011256,106.45517692,27.52040356,Guizhou,106.61377848916496,27.382008180372136,贵州省
P0239,B02033,19.849,20.0,2040,3978517.0031567966,106.45517692,27.52040356,Guizhou,106.62528151531872,27.615943681280893,贵州省
P0239,B02034,44.043,20.0,2040,3673396.829505991,106.45517692,27.52040356,Guizhou,106.62244861010304,27.88775893142777,贵州省
P0239,B02045,108.602,20.0,2040,4137452.529619349,106.45517692,27.52040356,Guizhou,106.87279206270432,26.6172906163191,贵州省
P0239,B02046,82.518,20.0,2040,2604594.50432681,106.45517692,27.52040356,Guizhou,106.87804701677032,26.8806729114099,贵州省
P0239,B02047,60.077,20.0,2040,2703756.0171366264,106.45517692,27.52040356,Guizhou,106.88298303207368,27.136397505683902,贵州省
P0239,B02048,44.356,20.0,2040,3832565.890398839,106.45517692,27.52040356,Guizhou,106.87999281343588,27.389952534411456,贵州省
P0239,B02049,42.253,20.0,2040,4276302.782927489,106.45517692,27.52040356,Guizhou,106.86762601757448,27.62397012680929,贵州省
P0239,B02059,143.747,20.0,2040,3058300.5295734997,106.45517692,27.52040356,Guizhou,107.12718988236976,26.37482412564881,贵州省
P0239,B02060,119.94,20.0,2040,3819746.5825496176,106.45517692,27.52040356,Guizhou,107.1323688189459,26.626035570578733,贵州省
P0239,B02061,97.198,20.0,2040,3316767.700357448,106.45517692,27.52040356,Guizhou,107.1258886769316,26.88146285360085,贵州省
P0239,B02062,78.207,20.0,2040,57159.572527429424,106.45517692,27.52040356,Guizhou,107.11538536682174,27.132262982581445,贵州省
P0239,B02063,67.716,20.0,2040,3783030.670113943,106.45517692,27.52040356,Guizhou,107.12226665423822,27.377557609319627,贵州省
P0239,B02064,67.037,20.0,2040,4015542.8281279095,106.45517692,27.52040356,Guizhou,107.12374679097196,27.6311280944223,贵州省
P0239,B02078,101.214,20.0,2040,3488568.1309044887,106.45517692,27.52040356,Guizhou,107.37977526755309,27.1282495072373,贵州省
P0239,B02079,92.318,20.0,2040,3678400.8466603616,106.45517692,27.52040356,Guizhou,107.375698475878,27.37224933655218,贵州省
P0239,B02095,122.266,20.0,2040,3442306.7910296777,106.45517692,27.52040356,Guizhou,107.60955382045556,27.123914582743563,贵州省
P0239,B02096,116.133,20.0,2040,3603865.2249802207,106.45517692,27.52040356,Guizhou,107.61838625064551,27.36200908007268,贵州省
P0239,B02112,147.516,20.0,2040,3351645.7565745004,106.45517692,27.52040356,Guizhou,107.88224982713248,27.129761423974205,贵州省
P0239,B02113,141.054,20.0,2040,3643472.244495824,106.45517692,27.52040356,Guizhou,107.87571724238562,27.37880919600297,贵州省
P0239,B02130,166.048,20.0,2040,716834.2800532033,106.45517692,27.52040356,Guizhou,108.13117330749664,27.38601706400141,贵州省
P0239,B09881,91.632,20.0,2040,4844880.834599565,106.45517692,27.52040356,Guizhou,105.61267066050152,27.87054401992672,四川省
P0239,B09882,104.75,20.0,2040,4046933.81854622,106.45517692,27.52040356,Guizhou,105.62710756832924,28.112914747432928,四川省
P0239,B09902,65.766,20.0,2040,331505.81934583123,106.45517692,27.52040356,Guizhou,105.83307047818484,27.734912229361893,四川省
P0239,B09903,69.72,20.0,2040,4693555.424641593,106.45517692,27.52040356,Guizhou,105.87160334195627,27.875589786511885,四川省
P0239,B09904,85.653,20.0,2040,3207876.233628825,106.45517692,27.52040356,Guizhou,105.8640067948467,28.086011686183667,四川省
P0239,B09920,53.05,20.0,2040,4439534.354186669,106.45517692,27.52040356,Guizhou,106.12363554731265,27.89651906016964,四川省
P0239,B09921,69.358,20.0,2040,2777272.01922259,106.45517692,27.52040356,Guizhou,106.1163860415733,28.067430844666237,四川省
P0239,B09936,45.106,20.0,2040,1172233.8085432847,106.45517692,27.52040356,Guizhou,106.28521556968003,27.897114625128943,四川省
P0239,B09937,58.869,20.0,2040,21472.211065036987,106.45517692,27.52040356,Guizhou,106.26275220154704,28.021699634961088,四川省
P0240,B01170,20.607,20.0,2040,230993.56270287395,109.82803,20.51161,Guangdong,109.95176140688132,20.367031373777444,广东省
P0240,B01171,14.954,20.0,2040,3075109.7325751763,109.82803,20.51161,Guangdong,109.89348444156832,20.631316758674995,广东省
P0240,B01177,45.171,20.0,2040,24253.463828485714,109.82803,20.51161,Guangdong,110.155,20.245,广东省
P0240,B01178,34.343,20.0,2040,3643652.3178791692,109.82803,20.51161,Guangdong,110.12030909673096,20.368839830840884,广东省
P0240,B01179,33.688,20.0,2040,3484164.6229166356,109.82803,20.51161,Guangdong,110.12720082208185,20.62706737250173,广东省
P0240,B01185,58.055,20.0,2040,2910712.5563306543,109.82803,20.51161,Guangdong,110.37304906955204,20.40284583414744,广东省
P0240,B01186,56.488,20.0,2040,2698199.2903753817,109.82803,20.51161,Guangdong,110.36100265287048,20.606689461692174,广东省
