plant_count,plant_id,plant_index,plant_province_name,water_node_id,water_node_province_name,distance_km,distance_rank,match_rule,competition_scope,buffer_km,source,year_basis
350,P0001,1,Fujian,WC_0059_0013_G,福建省,108.937,1,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0001,1,Fujian,WC_0059_0012_G,福建省,154.178,2,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0001,1,Fujian,WC_0060_0013_G,浙江省,161.948,3,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0002,2,Shanxi,WC_0056_0019_D,山西省,80.442,1,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0002,2,Shanxi,WC_0056_0019_C,山西省,83.32,2,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0002,2,Shanxi,WC_0055_0019_D,内蒙古自治区,135.696,3,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0002,2,Shanxi,WC_0056_0020_C,内蒙古自治区,138.762,4,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0002,2,Shanxi,WC_0056_0020_D,内蒙古自治区,141.013,5,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0002,2,Shanxi,WC_0055_0020_D,内蒙古自治区,169.677,6,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0002,2,Shanxi,WC_0056_0020_K,内蒙古自治区,176.258,7,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0003,3,Chongqing,WC_0053_0014_F,重庆市,46.198,1,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0003,3,Chongqing,WC_0052_0014_F,四川省,149.908,2,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0004,4,Inner Mongolia,WC_0053_0020_D,内蒙古自治区,17.806,1,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0004,4,Inner Mongolia,WC_0053_0020_K,内蒙古自治区,73.49,2,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0004,4,Inner Mongolia,WC_0054_0020_D,内蒙古自治区,130.286,3,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0004,4,Inner Mongolia,WC_0053_0019_K,内蒙古自治区,146.108,4,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0004,4,Inner Mongolia,WC_0053_0021_K,内蒙古自治区,169.834,5,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0004,4,Inner Mongolia,WC_0052_0020_K,内蒙古自治区,193.642,6,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0005,5,Sichuan,WC_0052_0014_F,四川省,43.551,1,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0005,5,Sichuan,WC_0052_0013_F,云南省,166.267,2,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0005,5,Sichuan,WC_0051_0014_F,四川省,194.321,3,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0006,6,Hebei,WC_0059_0019_C,河北省,40.244,1,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0006,6,Hebei,WC_0059_0020_C,河北省,96.503,2,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0006,6,Hebei,WC_0058_0019_C,北京市,130.813,3,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0006,6,Hebei,WC_0058_0020_C,河北省,155.588,4,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0006,6,Hebei,WC_0059_0020_A,内蒙古自治区,182.704,5,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0007,7,Hebei,WC_0059_0019_C,河北省,54.844,1,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0007,7,Hebei,WC_0058_0019_C,北京市,116.451,2,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0007,7,Hebei,WC_0059_0020_C,河北省,153.953,3,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0007,7,Hebei,WC_0059_0018_C,山东省,159.075,4,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0007,7,Hebei,WC_0059_0018_D,山东省,162.15,5,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0008,8,Shandong,WC_0061_0018_E,山东省,16.131,1,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0008,8,Shandong,WC_0060_0018_E,山东省,120.178,2,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0009,9,Inner Mongolia,WC_0055_0020_D,内蒙古自治区,94.037,1,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0009,9,Inner Mongolia,WC_0054_0020_D,内蒙古自治区,98.31,2,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0009,9,Inner Mongolia,WC_0054_0020_K,内蒙古自治区,135.361,3,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0009,9,Inner Mongolia,WC_0055_0020_K,内蒙古自治区,136.337,4,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0009,9,Inner Mongolia,WC_0056_0020_D,内蒙古自治区,192.637,5,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0009,9,Inner Mongolia,WC_0054_0019_D,内蒙古自治区,194.378,6,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0010,10,Yunnan,WC_0052_0013_F,云南省,58.613,1,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0010,10,Yunnan,WC_0052_0013_H,贵州省,134.518,2,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0010,10,Yunnan,WC_0052_0014_F,四川省,165.009,3,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0010,10,Yunnan,WC_0051_0013_F,四川省,198.643,4,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0011,11,Guangdong,WC_0056_0010_H,广东省,84.228,1,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0011,11,Guangdong,WC_0056_0011_H,广东省,114.018,2,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0012,12,Liaoning,WC_0061_0021_A,内蒙古自治区,58.624,1,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0012,12,Liaoning,WC_0062_0021_A,吉林省,117.384,2,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0012,12,Liaoning,WC_0062_0020_A,辽宁省,174.66,3,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0012,12,Liaoning,WC_0061_0020_A,辽宁省,184.946,4,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0013,13,Shanxi,WC_0056_0020_C,内蒙古自治区,44.211,1,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0013,13,Shanxi,WC_0056_0020_K,内蒙古自治区,95.339,2,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0013,13,Shanxi,WC_0056_0020_D,内蒙古自治区,99.137,3,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0013,13,Shanxi,WC_0056_0019_C,山西省,133.495,4,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0013,13,Shanxi,WC_0056_0019_D,山西省,173.5,5,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0013,13,Shanxi,WC_0055_0020_D,内蒙古自治区,180.849,6,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0013,13,Shanxi,WC_0057_0020_C,河北省,192.566,7,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0013,13,Shanxi,WC_0057_0020_K,河北省,196.429,8,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0014,14,Guangdong,WC_0056_0011_H,广东省,99.439,1,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0014,14,Guangdong,WC_0055_0011_H,广西壮族自治区,106.875,2,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0014,14,Guangdong,WC_0056_0010_H,广东省,138.066,3,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0015,15,Hunan,WC_0056_0012_F,湖南省,55.936,1,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0015,15,Hunan,WC_0056_0013_F,湖南省,105.441,2,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0015,15,Hunan,WC_0056_0012_H,湖南省,157.732,3,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0016,16,Hubei,WC_0056_0015_F,湖北省,84.207,1,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0016,16,Hubei,WC_0057_0015_F,湖北省,111.02,2,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0016,16,Hubei,WC_0057_0015_E,河南省,183.438,3,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0017,17,Jiangsu,WC_0060_0017_E,江苏省,17.175,1,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0017,17,Jiangsu,WC_0060_0016_E,江苏省,108.819,2,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0017,17,Jiangsu,WC_0059_0016_E,江苏省,155.081,3,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0017,17,Jiangsu,WC_0059_0017_E,山东省,159.512,4,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0018,18,Jilin,WC_0065_0021_A,吉林省,54.979,1,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0018,18,Jilin,WC_0064_0021_A,吉林省,96.676,2,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0019,19,Hunan,WC_0055_0013_F,湖南省,80.252,1,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0019,19,Hunan,WC_0056_0013_F,湖南省,152.573,2,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0019,19,Hunan,WC_0055_0014_F,湖北省,166.719,3,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0020,20,Zhejiang,WC_0060_0015_G,浙江省,62.872,1,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0020,20,Zhejiang,WC_0060_0015_F,江苏省,67.844,2,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0020,20,Zhejiang,WC_0061_0014_G,浙江省,149.148,3,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0020,20,Zhejiang,WC_0060_0016_F,江苏省,177.174,4,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0020,20,Zhejiang,WC_0060_0014_G,浙江省,185.272,5,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0020,20,Zhejiang,WC_0059_0015_G,浙江省,187.677,6,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0021,21,Shandong,WC_0058_0017_E,山东省,70.089,1,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0021,21,Shandong,WC_0058_0017_D,山东省,101.649,2,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0021,21,Shandong,WC_0058_0018_D,山东省,101.898,3,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0021,21,Shandong,WC_0057_0017_E,山东省,150.475,4,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0021,21,Shandong,WC_0058_0018_E,山东省,161.358,5,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0021,21,Shandong,WC_0057_0017_C,河南省,181.184,6,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0021,21,Shandong,WC_0058_0018_C,河北省,195.543,7,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0022,22,Shandong,WC_0060_0018_E,山东省,128.166,1,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0022,22,Shandong,WC_0059_0018_E,山东省,129.147,2,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0022,22,Shandong,WC_0059_0017_E,山东省,163.033,3,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0022,22,Shandong,WC_0060_0017_E,江苏省,194.802,4,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0023,23,Henan,WC_0056_0017_E,河南省,66.492,1,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0023,23,Henan,WC_0056_0016_E,河南省,68.292,2,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0023,23,Henan,WC_0055_0016_D,河南省,135.242,3,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0023,23,Henan,WC_0056_0016_F,河南省,135.677,4,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0023,23,Henan,WC_0056_0017_D,山西省,166.41,5,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0023,23,Henan,WC_0056_0017_C,河南省,184.899,6,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0023,23,Henan,WC_0057_0016_E,河南省,193.844,7,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0023,23,Henan,WC_0057_0017_D,河南省,197.511,8,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0024,24,Chongqing,WC_0053_0014_F,重庆市,77.68,1,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0024,24,Chongqing,WC_0053_0015_F,四川省,151.323,2,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0024,24,Chongqing,WC_0054_0014_F,重庆市,182.289,3,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0025,25,Jilin,WC_0062_0021_A,吉林省,106.958,1,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0025,25,Jilin,WC_0062_0022_A,黑龙江省,132.689,2,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0025,25,Jilin,WC_0063_0021_A,吉林省,173.78,3,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0025,25,Jilin,WC_0063_0022_A,黑龙江省,192.425,4,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0026,26,Hainan,WC_0054_0009_H,海南省,89.674,1,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0026,26,Hainan,WC_0055_0009_H,海南省,185.79,2,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0027,27,Shandong,WC_0058_0018_C,河北省,109.283,1,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0027,27,Shandong,WC_0058_0018_D,山东省,110.072,2,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0027,27,Shandong,WC_0057_0018_C,河北省,113.596,3,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0027,27,Shandong,WC_0058_0018_E,山东省,131.758,4,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0027,27,Shandong,WC_0057_0017_C,河南省,143.709,5,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0027,27,Shandong,WC_0058_0017_D,山东省,174.29,6,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0027,27,Shandong,WC_0057_0017_D,河南省,197.909,7,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0027,27,Shandong,WC_0058_0017_E,山东省,199.883,8,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0028,28,Hunan,WC_0056_0013_F,湖南省,68.973,1,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0028,28,Hunan,WC_0056_0014_F,湖北省,143.241,2,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0028,28,Hunan,WC_0057_0013_F,江西省,198.391,3,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0029,29,Jilin,WC_0063_0022_A,黑龙江省,40.813,1,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0029,29,Jilin,WC_0064_0022_A,黑龙江省,158.38,2,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0029,29,Jilin,WC_0062_0022_A,黑龙江省,163.29,3,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0029,29,Jilin,WC_0063_0021_A,吉林省,185.269,4,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0030,30,Jilin,WC_0063_0021_A,吉林省,116.26,1,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0030,30,Jilin,WC_0063_0022_A,黑龙江省,125.529,2,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0030,30,Jilin,WC_0062_0021_A,吉林省,161.728,3,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0030,30,Jilin,WC_0062_0022_A,黑龙江省,168.514,4,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0031,31,Shanxi,WC_0055_0018_D,陕西省,84.828,1,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0031,31,Shanxi,WC_0056_0018_D,山西省,124.698,2,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0031,31,Shanxi,WC_0056_0018_C,山西省,162.969,3,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0031,31,Shanxi,WC_0056_0017_D,山西省,167.128,4,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0031,31,Shanxi,WC_0055_0017_D,陕西省,187.393,5,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0032,32,Henan,WC_0057_0017_C,河南省,21.096,1,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0032,32,Henan,WC_0057_0017_D,河南省,66.225,2,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0032,32,Henan,WC_0057_0017_E,山东省,104.62,3,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0032,32,Henan,WC_0056_0017_C,河南省,125.259,4,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0032,32,Henan,WC_0057_0018_C,河北省,141.076,5,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0032,32,Henan,WC_0056_0018_C,山西省,184.244,6,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0033,33,Henan,WC_0056_0017_D,山西省,80.724,1,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0033,33,Henan,WC_0055_0016_D,河南省,105.304,2,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0033,33,Henan,WC_0056_0017_E,河南省,107.617,3,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0033,33,Henan,WC_0055_0017_D,陕西省,118.398,4,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0033,33,Henan,WC_0056_0017_C,河南省,154.781,5,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0033,33,Henan,WC_0056_0016_E,河南省,189.041,6,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0034,34,Shandong,WC_0058_0018_D,山东省,38.514,1,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0034,34,Shandong,WC_0058_0018_E,山东省,85.277,2,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0034,34,Shandong,WC_0058_0017_D,山东省,98.948,3,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0034,34,Shandong,WC_0058_0018_C,河北省,110.506,4,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0034,34,Shandong,WC_0058_0017_E,山东省,149.147,5,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0034,34,Shandong,WC_0057_0018_C,河北省,189.054,6,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0034,34,Shandong,WC_0059_0018_E,山东省,190.696,7,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0034,34,Shandong,WC_0057_0017_C,河南省,194.177,8,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0035,35,Anhui,WC_0058_0015_F,安徽省,59.273,1,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0035,35,Anhui,WC_0059_0015_F,安徽省,108.157,2,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0035,35,Anhui,WC_0058_0015_E,安徽省,146.305,3,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0035,35,Anhui,WC_0059_0015_G,浙江省,162.642,4,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0035,35,Anhui,WC_0059_0016_F,安徽省,182.491,5,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0036,36,Jiangsu,WC_0060_0015_F,江苏省,40.289,1,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
350,P0036,36,Jiangsu,WC_0060_0016_F,江苏省,93.139,2,plant_buffer_intersects_water_node,shared_water_node,200.0,data/water/*_qtot_*.nc,static_hydrology_grid
