biomass_node_id,province_id,province_name,longitude,latitude,available_gj,biomass_supply_gj,biomass_supply_tonnes_equiv,unit,mass_conversion_gj_per_tonne,base_cost_cny_per_gj,low_cost_cny_per_gj,high_cost_cny_per_gj,match_rule,competition_scope,buffer_km,aggregation_cell_deg,land_competition_included,source,year_basis
B00769,5,甘肃省,101.85040435566991,37.865058817592164,246628.90257985427,246628.90257985427,16441.926838656953,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B00770,5,甘肃省,101.90015977639877,38.17333327640462,321501.61146992317,321501.61146992317,21433.440764661544,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B00771,5,甘肃省,101.84849615255581,38.28625423763613,233531.89250279852,233531.89250279852,15568.792833519901,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B00772,5,甘肃省,101.81750195771004,38.592479243022,2542.7395200551964,2542.7395200551964,169.51596800367977,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B00773,5,甘肃省,101.98990066242492,38.985,1795.26228883292,1795.26228883292,119.68415258886132,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B00774,5,甘肃省,102.015,33.205,398.5809805352625,398.5809805352625,26.572065369017498,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B00775,5,甘肃省,102.08999978421872,33.340000043156266,797.354016618295,797.354016618295,53.15693444121966,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B00776,5,甘肃省,102.11167132331302,33.585004859109226,1196.501815826469,1196.501815826469,79.7667877217646,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B00777,5,甘肃省,102.1561211962213,33.86556059811064,11387.636916025222,11387.636916025222,759.1757944016814,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B00778,5,甘肃省,102.10722462788335,34.13694842481457,28735.872356918186,28735.872356918186,1915.7248237945457,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B00779,5,甘肃省,102.21265540088321,34.39538707136673,32135.836845885577,32135.836845885577,2142.3891230590384,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B00780,5,甘肃省,102.13538219805847,34.66487503095738,102548.12726997522,102548.12726997522,6836.541817998348,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B00781,5,甘肃省,102.1344899721595,34.854475515724864,79953.18149159521,79953.18149159521,5330.212099439681,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B00782,5,甘肃省,102.20308351164887,35.020318283564045,6256.420171326034,6256.420171326034,417.09467808840225,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B00783,5,甘肃省,102.20263227032083,37.46105179073325,15140.794329217442,15140.794329217442,1009.3862886144962,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B00784,5,甘肃省,102.18146827743347,37.70972256901962,51865.79133999552,51865.79133999552,3457.7194226663682,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B00785,5,甘肃省,102.13054511345032,37.8227687871423,178178.59495579256,178178.59495579256,11878.572997052837,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B00786,5,甘肃省,102.11624024985723,38.17877109111448,1478823.4286235068,1478823.4286235068,98588.22857490045,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B00787,5,甘肃省,102.13298107716388,38.336613223702486,677606.0083509774,677606.0083509774,45173.73389006516,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B00788,5,甘肃省,102.21272404103067,38.58378557721055,52258.861464603,52258.861464603,3483.9240976401998,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B00789,5,甘肃省,102.10986822874176,38.96309040840218,10099.350035330965,10099.350035330965,673.2900023553976,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B00790,5,甘肃省,102.275,33.415,398.72754630266115,398.72754630266115,26.58183642017741,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B00791,5,甘肃省,102.27499999999999,33.765,398.9364429873665,398.9364429873665,26.595762865824433,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B00792,5,甘肃省,102.36899668545102,34.147803670833106,9977.842334825587,9977.842334825587,665.1894889883725,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B00793,5,甘肃省,102.37515010200764,34.36230722000095,57625.224933114296,57625.224933114296,3841.68166220762,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B00794,5,甘肃省,102.35507234910192,34.60913893276568,81625.99397123128,81625.99397123128,5441.7329314154185,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B00795,5,甘肃省,102.3809843448405,34.89641149303554,178315.54056499057,178315.54056499057,11887.702704332705,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B00796,5,甘肃省,102.4163864897878,35.1199646735347,60854.71699940027,60854.71699940027,4056.9811332933514,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B00797,5,甘肃省,102.44627520906731,35.37191346094989,90054.1868548036,90054.1868548036,6003.612456986907,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B00798,5,甘肃省,102.485,35.509999993993674,798.6365518100368,798.6365518100368,53.24243678733579,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B00799,5,甘肃省,102.48277362889667,36.96941646315455,14618.72471666612,14618.72471666612,974.5816477777413,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B00800,5,甘肃省,102.495,37.06967828853617,3722.6899120284925,3722.6899120284925,248.17932746856616,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B00801,5,甘肃省,102.39732374368475,37.41732623848453,74360.26451996494,74360.26451996494,4957.350967997662,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B00802,5,甘肃省,102.37549389527007,37.680110829308965,329593.17860775744,329593.17860775744,21972.878573850496,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B00803,5,甘肃省,102.39664510392343,37.92342979261862,381080.550108895,381080.550108895,25405.370007259666,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B00804,5,甘肃省,102.38930955723593,38.10379539828389,1394866.510755869,1394866.510755869,92991.10071705794,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B00805,5,甘肃省,102.37684497313154,38.38719224756986,199967.93753963854,199967.93753963854,13331.195835975903,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B00806,5,甘肃省,102.40622528000146,38.588308664539454,640120.8225373296,640120.8225373296,42674.72150248864,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B00807,5,甘肃省,102.35223083484952,38.83754454069128,9177.376564094047,9177.376564094047,611.8251042729365,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B00808,5,甘肃省,102.55863714020147,34.16045773825718,4390.306414297649,4390.306414297649,292.68709428650993,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B00809,5,甘肃省,102.6554857211556,34.40410023051743,206822.95701833977,206822.95701833977,13788.197134555985,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B00810,5,甘肃省,102.65136292776346,34.65736306590078,142717.5536280142,142717.5536280142,9514.503575200946,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B00811,5,甘肃省,102.6451567093503,34.847088620693754,378677.6370882441,378677.6370882441,25245.17580588294,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B00812,5,甘肃省,102.64506356868918,35.142985047069246,168233.48465544346,168233.48465544346,11215.56564369623,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B00813,5,甘肃省,102.62886171250986,35.35013147041809,265146.51033654384,265146.51033654384,17676.434022436257,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B00814,5,甘肃省,102.59325668741367,35.57160505327812,20456.606293627356,20456.606293627356,1363.7737529084905,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B00815,5,甘肃省,102.73651658105894,35.79509573291564,89366.68994101138,89366.68994101138,5957.779329400759,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B00816,5,甘肃省,102.70506172333123,36.670827578706316,213296.0481880722,213296.0481880722,14219.73654587148,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B00817,5,甘肃省,102.65367486934473,36.912077143956985,308307.4035080968,308307.4035080968,20553.82690053979,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B00818,5,甘肃省,102.62542584228227,37.111424502538895,158066.3343811999,158066.3343811999,10537.755625413327,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B00819,5,甘肃省,102.63814973800692,37.416023852796314,711599.3762313908,711599.3762313908,47439.95841542605,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B00820,5,甘肃省,102.65228148113414,37.621998701548705,975258.4957309462,975258.4957309462,65017.233048729744,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B00821,5,甘肃省,102.64057516595653,37.88876626694015,1949242.3613083684,1949242.3613083684,129949.49075389122,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B00822,5,甘肃省,102.62921016360528,38.11787510819514,2296019.1688162116,2296019.1688162116,153067.94458774745,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B00823,5,甘肃省,102.65151795714485,38.337041335726546,450924.09076715884,450924.09076715884,30061.60605114392,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B00824,5,甘肃省,102.57008108924704,38.587700843462905,240866.93081480975,240866.93081480975,16057.795387653983,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B00825,5,甘肃省,102.61637295961856,38.90215676009535,1511.6589208050818,1511.6589208050818,100.77726138700545,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B00826,5,甘肃省,102.98565504966103,34.22393701457856,24729.18296925259,24729.18296925259,1648.6121979501727,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B00827,5,甘肃省,102.88500346842801,34.40537876528763,189368.41981727522,189368.41981727522,12624.561321151681,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B00828,5,甘肃省,102.87566964762401,34.62881229339755,657291.6507044955,657291.6507044955,43819.4433802997,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B00829,5,甘肃省,102.88674042888857,34.884283993629204,588417.1829961018,588417.1829961018,39227.81219974012,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B00830,5,甘肃省,102.86802133017012,35.108247527150745,372057.4957973431,372057.4957973431,24803.833053156206,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B00831,5,甘肃省,102.91319899568825,35.40661051984326,490854.93944242946,490854.93944242946,32723.6626294953,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B00832,5,甘肃省,102.90925744886054,35.63254098281116,2143254.62681446,2143254.62681446,142883.64178763065,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B00833,5,甘肃省,102.87472135316494,35.8185038030562,1204959.6165182411,1204959.6165182411,80330.64110121607,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B00834,5,甘肃省,102.96273236077045,36.084260385998995,453287.4940927558,453287.4940927558,30219.166272850383,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B00835,5,甘肃省,102.89571669492094,36.400826782868016,682400.7821492099,682400.7821492099,45493.38547661399,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B00836,5,甘肃省,102.86440762403664,36.648285264774586,670833.1284914804,670833.1284914804,44722.20856609869,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B00837,5,甘肃省,102.87083337266215,36.863478223678676,914051.0952061052,914051.0952061052,60936.73968040701,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B00838,5,甘肃省,102.88367834272702,37.136407370716206,461256.61941248405,461256.61941248405,30750.441294165605,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B00839,5,甘肃省,102.8865342876322,37.37059852859248,799101.8092127648,799101.8092127648,53273.45394751766,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B00840,5,甘肃省,102.88698187047687,37.63935712783919,1925303.7995004721,1925303.7995004721,128353.58663336482,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B00841,5,甘肃省,102.8596870229937,37.853173753104684,1627620.975418714,1627620.975418714,108508.06502791427,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B00842,5,甘肃省,102.78419970240446,38.12883561203535,246601.14207857376,246601.14207857376,16440.076138571585,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B00843,5,甘肃省,102.852218188483,38.34905217153731,170714.60721587183,170714.60721587183,11380.973814391455,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B00844,5,甘肃省,102.97461380903903,38.61480652784076,97000.47936875766,97000.47936875766,6466.698624583844,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B00845,5,甘肃省,102.91550227119565,38.80611087254773,3098.849099647558,3098.849099647558,206.58993997650387,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B00846,5,甘肃省,103.20605217900675,33.896111492393544,213809.49589114654,213809.49589114654,14253.966392743103,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B00847,5,甘肃省,103.17060927358406,34.13454020073736,578594.4520707264,578594.4520707264,38572.963471381765,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B00848,5,甘肃省,103.1270487293141,34.411065985553456,463445.06297299266,463445.06297299266,30896.337531532845,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B00849,5,甘肃省,103.12830148683037,34.63817287724297,1027518.5625280313,1027518.5625280313,68501.23750186876,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B00850,5,甘肃省,103.11077407607088,34.82177837589215,605478.342696875,605478.342696875,40365.22284645833,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B00851,5,甘肃省,103.06833197408041,35.139194434498386,116338.26943349674,116338.26943349674,7755.884628899783,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B00852,5,甘肃省,103.13745439639563,35.41777902489915,1050606.5967814291,1050606.5967814291,70040.4397854286,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B00853,5,甘肃省,103.12731897656793,35.62210060375471,3025984.824444553,3025984.824444553,201732.32162963686,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B00854,5,甘肃省,103.1080450019244,35.889727054736476,1536125.4841207454,1536125.4841207454,102408.3656080497,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B00855,5,甘肃省,103.11146731018253,36.12225178972595,1861118.595412026,1861118.595412026,124074.57302746839,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B00856,5,甘肃省,103.12975913179773,36.38341223878475,1169474.0157765136,1169474.0157765136,77964.9343851009,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B00857,5,甘肃省,103.11313274885069,36.65138669055504,357905.2735857789,357905.2735857789,23860.351572385258,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B00858,5,甘肃省,103.11424714696744,36.86755664270653,673775.7548594554,673775.7548594554,44918.383657297025,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B00859,5,甘肃省,103.12533284407372,37.10106515065274,384795.01534872025,384795.01534872025,25653.001023248016,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B00860,5,甘肃省,103.117012914839,37.37431226824089,710631.4659333655,710631.4659333655,47375.431062224365,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B00861,5,甘肃省,103.1106713481778,37.62632116787985,1366409.7106026395,1366409.7106026395,91093.98070684263,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B00862,5,甘肃省,103.10049761411784,37.81084567917716,237786.96407367365,237786.96407367365,15852.464271578243,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B00863,5,甘肃省,103.20621053174033,38.13971545129625,197298.94289954528,197298.94289954528,13153.262859969685,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
B00864,5,甘肃省,103.1713789468203,38.47720684633485,111197.24693266334,111197.24693266334,7413.14979551089,GJ/yr,15.0,20.0,18.0,26.0,buffered_point_source_competition,shared_biomass_node,150.0,0.25,False,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
